0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.0,5.0922325761093954e-05,5.764275312460264e-05,3.3212201771211413e-06,1.566009408135124e-07,3.581634865552825e-05,2.2931062856594503e-05,2.7006508326957924e-06,4.2726287313951694e-08,2.552640753356585e-05,1.1959754809883344e-05,2.376200200591977e-06,1.4572577283373796e-08,1.8355541897629786e-05,7.439400187439886e-06,2.16414571001899e-06,5.347467500583874e-09
0.0,5.7642753124602586e-05,6.609137132344359e-05,3.826065935033556e-06,1.6810662615247634e-07,4.121915029269639e-05,2.8223667453934872e-05,3.0551061356500433e-06,4.571273865184742e-08,2.973419150916548e-05,1.5270569801957155e-05,2.6624916210879173e-06,1.5584364731468787e-08,2.159906654581535e-05,9.648907037961795e-06,2.4102431626008393e-06,5.71774436717925e-09
0.0,3.3212201771211624e-06,3.826065935033542e-06,3.429078742211287e-10,5.371872305427857e-12,2.1321920287142203e-06,7.056780800220752e-07,1.0137637698608009e-10,7.995116599979711e-13,1.3727707510876481e-06,1.4859286482154194e-07,7.559970755181689e-11,2.714295898317409e-13,8.863065322386048e-07,3.664937496490758e-08,6.350749840867061e-11,9.941860285268622e-14
0.0,1.5660094081349148e-07,1.6810662615245937e-07,5.371872305431971e-12,1.4992648089439002e-13,9.769512126780293e-08,2.3229769721532376e-08,1.6707029476477304e-12,2.0119042329708848e-14,6.095905669120954e-08,3.25494069601064e-09,1.382688188878825e-12,6.8492112719212e-15,3.804459873873412e-08,4.717978177887697e-10,1.2211987771751988e-12,2.5114759027171867e-15
0.0,3.581634865552825e-05,4.12191502926965e-05,2.1321920287142114e-06,9.769512126772543e-08,2.5279451960894633e-05,1.6310026800675338e-05,1.7198061199429043e-06,2.6619312037311433e-08,1.8016737518605776e-05,8.419951595903765e-06,1.5072643923555814e-06,9.077499007075537e-09,1.2941679580704219e-05,5.188193250527865e-06,1.3694247733279143e-06,3.3308043152486914e-09
0.0,2.2931062856594527e-05,2.822366745393488e-05,7.056780800220965e-07,2.322976972148481e-08,1.6310026800675314e-05,1.160518068391198e-05,5.173588012718089e-07,6.22412363545215e-09,1.1673140580573437e-05,5.902881579050919e-06,4.3316151083175826e-07,2.1184301899095423e-09,8.400142809707093e-06,3.4964367794872843e-06,3.826818752330223e-07,7.767169046649463e-10
0.0,2.700650832695782e-06,3.0551061356499975e-06,1.013763769862887e-10,1.6707029481057332e-12,1.7198061199429146e-06,5.173588012718164e-07,1.606961083587076e-12,3.4714018795148853e-15,1.0975381921224665e-06,9.53881178567328e-08,5.232092817607953e-13,1.1736912783657462e-15,7.018871994890343e-07,1.9252259668228444e-08,3.989986602253485e-13,4.2925932104292965e-16
0.0,4.2726287313960204e-08,4.57127386518975e-08,7.995116610167042e-13,2.011904233698668e-14,2.661931203728831e-08,6.2241236354724376e-09,3.4714016784363996e-15,1.9016447907599485e-20,1.6585057716497548e-08,8.487532738882435e-10,1.6001916750931714e-17,3.228102027971052e-21,1.0333695008633691e-08,1.1591917291579346e-10,8.243743231363675e-19,1.1783920905952491e-21
0.0,2.552640753356586e-05,2.9734191509165524e-05,1.3727707510876274e-06,6.095905669120986e-08,1.801673751860579e-05,1.1673140580573465e-05,1.0975381921224612e-06,1.6585057716460576e-08,1.2826153605367553e-05,5.961668045616544e-06,9.577962891993983e-07,5.654664025613938e-09,9.198115494703044e-06,3.6379005001335e-06,8.679045933392441e-07,2.0747115720587433e-09
0.0,1.1959754809883337e-05,1.5270569801957145e-05,1.485928648215436e-07,3.254940696012537e-09,8.419951595903826e-06,5.9028815790509076e-06,9.53881178567327e-08,8.487532738539977e-10,5.961668045616573e-06,2.7889045799953546e-06,7.537134899785202e-08,2.8821781089720024e-10,4.242317665592756e-06,1.534120456723846e-06,6.435971805684677e-08,1.0557755447699389e-10
0.0,2.3762002005919724e-06,2.6624916210878766e-06,7.559970755169069e-11,1.3826881890014734e-12,1.5072643923555471e-06,4.331615108317429e-07,5.232092815845919e-13,1.6001749338118824e-17,9.577962891993896e-07,7.537134899784355e-08,8.28987136822271e-15,5.081549753848766e-18,6.097020887702499e-07,1.403594148959571e-08,2.8477742227924344e-15,1.8549630116694954e-18
0.0,1.4572577283400016e-08,1.5584364731473056e-08,2.714295901896388e-13,6.8492112826162845e-15,9.077499007080328e-09,2.118430189891959e-09,1.1736907750895308e-15,3.2225159163653445e-21,5.654664025606603e-09,2.8821781088090597e-10,5.08109614419741e-18,3.739688406184827e-24,3.5225580169819287e-09,3.9247352195805067e-11,2.1987547453043182e-20,-6.666224176853915e-25
0.0,1.8355541897629823e-05,2.1599066545815327e-05,8.863065322386175e-07,3.804459873871913e-08,1.2941679580704217e-05,8.400142809707064e-06,7.018871994890309e-07,1.0333695008611437e-08,9.198115494703047e-06,4.242317665592751e-06,6.097020887702412e-07,3.522558016970235e-09,6.583495401044345e-06,2.5630711575109078e-06,5.509025046690898e-07,1.2923316633916702e-09
0.0,7.439400187439889e-06,9.648907037961768e-06,3.664937496491319e-08,4.717978177669107e-10,5.188193250527854e-06,3.496436779487274e-06,1.925225966823388e-08,1.1591917289387356e-10,3.6379005001334878e-06,1.5341204567238463e-06,1.403594148959467e-08,3.9247352197927896e-11,2.5630711575108815e-06,7.828352341698877e-07,1.1458779020826822e-08,1.4359910629843186e-11
0.0,2.164145710018997e-06,2.410243162600858e-06,6.350749840851365e-11,1.2211987772824902e-12,1.3694247733279313e-06,3.826818752330085e-07,3.989986602683244e-13,8.244207371964812e-19,8.679045933392378e-07,6.435971805684549e-08,2.8477742760783012e-15,2.151561856862323e-20,5.509025046690963e-07,1.1458779020836098e-08,4.536940542578607e-17,7.470805049648494e-21
0.0,5.347467500578358e-09,5.717744367224174e-09,9.94186043452367e-14,2.511475911196253e-15,3.3308043152515303e-09,7.767169046636016e-10,4.292592021509269e-16,1.1775389575207914e-21,2.0747115720605205e-09,1.0557755443632334e-10,1.8555746166764896e-18,-2.5852547030584932e-24,1.2923316633902605e-09,1.4359910613072969e-11,8.295002528388106e-21,-1.384262007610535e-24
1.0,5.764275312460259e-05,6.609137132344348e-05,3.826065935033563e-06,1.6810662615244923e-07,4.121915029269638e-05,2.8223667453934886e-05,3.0551061356500365e-06,4.571273865184742e-08,2.973419150916545e-05,1.5270569801957128e-05,2.6624916210879173e-06,1.5584364731495892e-08,2.159906654581536e-05,9.648907037961778e-06,2.4102431626008597e-06,5.71774436717925e-09
1.0,6.609137132344347e-05,7.629564381097079e-05,4.460129343553976e-06,1.806364584489744e-07,4.7915837756971547e-05,3.498602963318928e-05,3.490161215867718e-06,4.8919222382128036e-08,3.49604138579288e-05,1.9637821449879067e-05,3.0088040207844216e-06,1.666864102235939e-08,2.564593150196942e-05,1.2608946744176422e-05,2.704889286602446e-06,6.114244819841743e-09
1.0,3.826065935033572e-06,4.460129343553979e-06,4.24466494182474e-10,6.085066727603276e-12,2.469740819920611e-06,8.460446907767597e-07,1.2148186439372905e-10,8.566175901678694e-13,1.5983565781747773e-06,1.8233038684467093e-07,8.88469481340098e-11,2.9051534326829593e-13,1.0370467344183728e-06,4.587644742423202e-08,7.3799866953578e-11,1.063651938710268e-13
1.0,1.6810662615241882e-07,1.8063645844907352e-07,6.085066735324613e-12,1.6153630554134838e-13,1.0491839638592284e-07,2.5039100421637727e-08,1.9483758403197168e-12,2.1540754802652193e-14,6.549504410640701e-08,3.5254242772322955e-09,1.5905756159447211e-12,7.327810189411595e-15,4.0893897343912766e-08,5.163892381503192e-10,1.3922673499646055e-12,2.686174530586791e-15
1.0,4.121915029269631e-05,4.791583775697117e-05,2.469740819920582e-06,1.049183963859699e-07,2.9470489483972646e-05,2.0217942123059034e-05,1.9540997653086532e-06,2.8482749415915855e-08,2.1227289811344877e-05,1.0803999211095334e-05,1.6952636646066577e-06,9.708317775939442e-09,1.538753123200855e-05,6.7594296412483995e-06,1.5302991363925234e-06,3.561586596788547e-09
1.0,2.8223667453934865e-05,3.4986029633189315e-05,8.460446907767421e-07,2.5039100421577333e-08,2.0217942123059156e-05,1.488428980181774e-05,6.046579545143701e-07,6.664639428142572e-09,1.4555366368849508e-05,7.718225944131477e-06,4.993017414527771e-07,2.2665956554070057e-09,1.0526738484057624e-05,4.615753734627686e-06,4.371970846134609e-07,8.307812186537358e-10
1.0,3.055106135650041e-06,3.490161215867669e-06,1.2148186439501035e-10,1.948375840157218e-12,1.9540997653086312e-06,6.046579545143718e-07,1.9685197817105464e-12,3.722185061394368e-15,1.252327842028537e-06,1.1359261304048977e-07,6.266695320168279e-13,1.2567396418441162e-15,8.041212722718303e-07,2.3289484004442783e-08,4.711048078588324e-13,4.59386498524425e-16
1.0,4.571273865183737e-08,4.891922238190409e-08,8.566175944861685e-13,2.1540754811522407e-14,2.848274941586572e-08,6.6646394281126e-09,3.72218641724916e-15,2.037050943015425e-20,1.7747821596635278e-08,9.09362203914441e-10,1.7262597923228643e-17,3.4776918268466295e-21,1.1059275628520774e-08,1.242708366169379e-10,9.533708329835865e-19,1.2790983672020054e-21
1.0,2.9734191509165456e-05,3.496041385792852e-05,1.5983565781747705e-06,6.549504410640922e-08,2.1227289811344904e-05,1.4555366368849384e-05,1.2523278420285296e-06,1.7747821596602144e-08,1.5257605158918273e-05,7.6788708889986e-06,1.0811990715823542e-06,6.0479697280903266e-09,1.1033500812900627e-05,4.7554839318002775e-06,9.730343202454395e-07,2.2185535886426033e-09
1.0,1.5270569801957148e-05,1.9637821449878766e-05,1.8233038684468512e-07,3.52542427706358e-09,1.080399921109546e-05,7.718225944131334e-06,1.1359261304046356e-07,9.093622038428608e-10,7.678870888998588e-06,3.6783803704460886e-06,8.831881673228066e-08,3.084817418310082e-10,5.480798485328405e-06,2.0324736270351495e-06,7.463765097115523e-08,1.1295390960759622e-10
1.0,2.6624916210878995e-06,3.0088040207843238e-06,8.884694813455031e-11,1.5905756139789149e-12,1.6952636646066422e-06,4.993017414527249e-07,6.26669532531955e-13,1.7260117204394282e-17,1.0811990715823614e-06,8.831881673227498e-08,1.0090722690081887e-14,5.444678517106657e-18,6.906823229398845e-07,1.6672168271806592e-08,3.4099637382345258e-15,1.9863359877024945e-18
1.0,1.5584364731478866e-08,1.6668641022119875e-08,2.905153432446328e-13,7.327810246292665e-15,9.708317775929078e-09,2.2665956552453416e-09,1.2567401959353395e-15,3.51511415976945e-21,6.047969728079166e-09,3.084817418058226e-10,5.443311441895388e-18,2.92314618657669e-23,3.76778384032656e-09,4.2021134294849146e-11,2.399503169396282e-20,2.3150159269013655e-23
1.0,2.1599066545815358e-05,2.564593150196948e-05,1.0370467344183562e-06,4.08938973438743e-08,1.538753123200855e-05,1.0526738484057668e-05,8.041212722718549e-07,1.1059275628466642e-08,1.1033500812900635e-05,5.480798485328358e-06,6.90682322939872e-07,3.7677838403824595e-09,7.958248030600318e-06,3.358848382345543e-06,6.195891867284521e-07,1.3819870694487454e-09
1.0,9.648907037961783e-06,1.2608946744176418e-05,4.587644742424444e-08,5.163892381086751e-10,6.759429641248443e-06,4.615753734627703e-06,2.328948400440111e-08,1.2427083659046868e-10,4.755483931800355e-06,2.0324736270351525e-06,1.6672168271781883e-08,4.2021134251060763e-11,3.358848382345673e-06,1.0386491288996252e-06,1.3455127871681587e-08,1.536692984424302e-11
1.0,2.4102431626008567e-06,2.7048892866022667e-06,7.379986695417885e-11,1.3922673492366938e-12,1.5302991363924804e-06,4.3719708461334215e-07,4.711048068253889e-13,9.52096605463473e-19,9.730343202454242e-07,7.463765097116568e-08,3.4099632420989973e-15,2.4694698495800178e-20,6.19589186728441e-07,1.345512787166425e-08,5.499208042529821e-17,8.424631895332644e-21
1.0,5.717744367194878e-09,6.114244819846504e-09,1.063651930079549e-13,2.6861745772362558e-15,3.561586596759948e-09,8.307812185971998e-10,4.593877098782791e-16,1.2995811757429895e-21,2.218553588630983e-09,1.129539095159356e-10,1.985939499150537e-18,3.060134801244729e-24,1.3819870694467492e-09,1.536692976597491e-11,9.260363934755752e-21,2.0230653493529533e-23
2.0,3.3212201771211773e-06,3.8260659350335504e-06,3.429078742211284e-10,5.3718723054286845e-12,2.1321920287142207e-06,7.056780800220743e-07,1.0137637698608009e-10,7.995116599975576e-13,1.3727707510876462e-06,1.4859286482154183e-07,7.559970755181699e-11,2.714295898313273e-13,8.863065322386079e-07,3.6649374964907574e-08,6.350749840867071e-11,9.941860285216923e-14
2.0,3.8260659350335504e-06,4.460129343554014e-06,4.244664941841692e-10,6.085066730306502e-12,2.469740819920603e-06,8.460446907767377e-07,1.214818643948382e-10,8.56617592589027e-13,1.5983565781747804e-06,1.8233038684466982e-07,8.884694813441047e-11,2.905153442687709e-13,1.0370467344183586e-06,4.5876447424235367e-08,7.379986695336552e-11,1.0636519544060201e-13
2.0,3.4290787422112844e-10,4.2446649418424827e-10,4.76735072610032e-14,3.8997816177877683e-16,2.275827738922205e-10,9.609034151345387e-11,5.919302912356979e-15,1.5094489164369893e-17,1.5132802054155905e-10,2.4597552288893103e-11,3.2393103777790253e-15,5.081481883639117e-18,1.0081488881727488e-10,7.2629880593600095e-12,2.396289689335628e-15,1.8550531153226467e-18
2.0,5.371872305428212e-12,6.0850667301848615e-12,3.8997814250520763e-16,4.937078339730178e-18,3.427875344611605e-12,1.042711882950758e-12,7.705973023619222e-17,3.7815457767202888e-19,2.1910280981704105e-12,2.0330884347763337e-13,5.146116652531417e-17,1.2790101128718689e-19,1.4028983108280588e-12,4.77782962485478e-14,4.103370149800285e-17,4.677790577078093e-20
