0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.0,4.013017014236905e-08,1.5340251163687517e-09,3.8517877274882525e-08,2.2659908162875277e-09,3.225286423581207e-08,1.4907572238711672e-09,3.780029564799283e-08,4.678206561468895e-10,2.5922075480679094e-08,1.4533141009986807e-09,3.711583330718722e-08,1.45152663884395e-10,2.0834058467404174e-08,1.4188395968046372e-09,3.6458520020308894e-08,5.105447738195211e-11
0.0,1.534025116350117e-09,1.1873151184219033e-10,1.3964298951794109e-09,1.0952076030334846e-10,1.2306715211862188e-09,1.0278384259115079e-10,1.3594953373612335e-09,2.6768740362489387e-11,9.874676948046434e-10,9.295898371524539e-11,1.3278085846279474e-09,8.768102003368191e-12,7.924237959250941e-10,8.587383838845403e-11,1.2993900535286334e-09,3.158677515986423e-12
0.0,3.851787727488248e-08,1.3964298951796094e-09,3.7075296868991424e-08,2.1577047357445178e-09,3.095970336184197e-08,1.3683643251579172e-09,3.64036614311873e-08,4.4112196028903207e-10,2.4884654724943514e-08,1.3409670517263099e-09,3.5757543876590365e-08,1.363578841896212e-10,2.000169626924555e-08,1.314210561259276e-09,3.513383388043041e-08,4.787637967002509e-11
0.0,2.265990816287528e-09,1.0952076030334352e-10,2.157704735744519e-09,4.295486448287345e-11,1.8207033371341233e-09,1.0742336182183038e-10,2.1060190900781483e-09,4.083918107837236e-12,1.4629193483206812e-09,1.0536654427500996e-10,2.055882877015162e-09,1.0172586485029155e-12,1.1754434282167384e-09,1.0334950270560698e-10,2.007235756808114e-09,3.3028867909469574e-13
0.0,3.225286423583917e-08,1.2306715211286205e-09,3.095970336184175e-08,1.8207033371341146e-09,2.592205644657483e-08,1.1967457991008703e-09,3.0383201714999175e-08,3.7579143068281977e-10,2.0834028230600123e-08,1.1669886102166528e-09,2.983321782701174e-08,1.1658743192750974e-10,1.6744766979328013e-08,1.1394787327841983e-09,2.930499882975525e-08,4.100547450237233e-11
0.0,1.4907572238720142e-09,1.0278384260470332e-10,1.3683643251577997e-09,1.0742336182183211e-10,1.1967457991295636e-09,9.284683258595011e-11,1.3326968467492244e-09,2.624708331492233e-11,9.607707170314594e-10,8.57196706038505e-11,1.301924254061287e-09,8.596015301918217e-12,7.713622736674418e-10,8.01591497983648e-11,1.2742488954837182e-09,3.0964703877151003e-12
0.0,3.7800295647992817e-08,1.3594953373614883e-09,3.640366143118738e-08,2.106019090078144e-09,3.038320171499484e-08,1.3326968467519235e-09,3.574931963976997e-08,4.284099620365191e-10,2.4421493140019363e-08,1.3064864019346297e-09,3.511857403834547e-08,1.3217513227634508e-10,1.9629589812322466e-08,1.2808466201396467e-09,3.450886254276803e-08,4.63657100408336e-11
0.0,4.678206561468899e-10,2.6768740362486786e-11,4.4112196028903936e-10,4.083918107837129e-12,3.7579143068281595e-10,2.62470833149212e-11,4.284099620365184e-10,8.134331084710129e-14,3.01866161415053e-10,2.5735633305532926e-11,4.1610287579404694e-10,9.037339366492746e-15,2.4248343350523435e-10,2.5234189772421858e-11,4.0418645600526526e-10,2.404412778649166e-15
0.0,2.592207548067486e-08,9.87467694779656e-10,2.488465472494338e-08,1.4629193483206748e-09,2.0834028230600123e-08,9.607707170254243e-10,2.4421493140254302e-08,3.018661614150564e-10,1.6744754943704304e-08,9.371029377958394e-10,2.397956453463178e-08,9.364368897032412e-11,1.3458172729386055e-08,9.151427899104391e-10,2.3555084850326445e-08,3.2934409957796634e-11
0.0,1.45331410099921e-09,9.295898368994028e-11,1.3409670517267384e-09,1.0536654427502048e-10,1.166988610137667e-09,8.571967068479509e-11,1.3064864019448354e-09,2.573563330555112e-11,9.371029437972796e-10,8.01032697225157e-11,1.2765869440764292e-09,8.427314885981552e-12,7.525245803624916e-10,7.550802814228138e-11,1.2496273962193288e-09,3.0354907417022924e-12
