-2.	-2.	1.3771951907653982e-7
-2.	-1.	6.81649874188298e-6
-2.	0	-0.00010309020534920942
-2.	1.	-0.004638639063295275
-2.	2.	0.06377551020408163265306122448979591836734693877551
-1.	-2.	6.81649874188298e-6
-1.	-1.	0.0005435665372958315
-1.	0	0.004638639063295275
-1.	1.	-0.25510204081632653061224489795918367346938775510204
0	-2.	-0.00010309020534920942
0	-1.	0.004638639063295275
0	0	0.38265306122448979591836734693877551020408163265306
1.	-2.	-0.004638639063295275
1.	-1.	-0.25510204081632653061224489795918367346938775510204
2.	-2.	0.06377551020408163265306122448979591836734693877551
