-2.	-2.	2.485454137944008e-13
-2.	-1.	3.3563639764208406e-10
-2.	0	-1.3849131306361142e-7
-2.	1.	-0.00017001731178718256
-2.	2.	0.06377551020408163265306122448979591836734693877551
-1.	-2.	3.3563639764208406e-10
-1.	-1.	7.302269234263147e-7
-1.	0	0.00017001731178718256
-1.	1.	-0.25510204081632653061224489795918367346938775510204
0	-2.	-1.3849131306361142e-7
0	-1.	0.00017001731178718256
0	0	0.38265306122448979591836734693877551020408163265306
1.	-2.	-0.00017001731178718256
1.	-1.	-0.25510204081632653061224489795918367346938775510204
2.	-2.	0.06377551020408163265306122448979591836734693877551
