-2.	-2.	7.023812193655871e-15
-2.	-1.	2.313366295165073e-11
-2.	0	-2.328123964774952e-8
-2.	1.	-0.00006970837025642414
-2.	2.	0.06377551020408163265306122448979591836734693877551
-1.	-2.	2.313366295165073e-11
-1.	-1.	1.2275562723358838e-7
-1.	0	0.00006970837025642414
-1.	1.	-0.25510204081632653061224489795918367346938775510204
0	-2.	-2.328123964774952e-8
0	-1.	0.00006970837025642414
0	0	0.38265306122448979591836734693877551020408163265306
1.	-2.	-0.00006970837025642414
1.	-1.	-0.25510204081632653061224489795918367346938775510204
2.	-2.	0.06377551020408163265306122448979591836734693877551
