-2.	-2.	2.40596234173392e-20
-2.	-1.	1.8419649201418865e-15
-2.	0	-4.308876719167354e-11
-2.	1.	-2.998913318667575e-6
-2.	2.	0.06377551020408163265306122448979591836734693877551
-1.	-2.	1.8419649201418865e-15
-1.	-1.	2.271953179197332e-10
-1.	0	2.998913318667575e-6
-1.	1.	-0.25510204081632653061224489795918367346938775510204
0	-2.	-4.308876719167354e-11
0	-1.	2.998913318667575e-6
0	0	0.38265306122448979591836734693877551020408163265306
1.	-2.	-2.998913318667575e-6
1.	-1.	-0.25510204081632653061224489795918367346938775510204
2.	-2.	0.06377551020408163265306122448979591836734693877551
