0
2.9334278133803848e-08
5.034830160590125e-09
2.13491898807667e-08
1.5620255277475452e-09
-1.6642883991085933e-07
5.745434976004793e-09
2.0251026782497112e-08
3.910228532022691e-10
3.218566413387691e-08
3.782776316882711e-09
1.9411687901533474e-08
1.2840104223124135e-10
1.7252020445470556e-08
3.209818955558688e-09
1.8720844896161205e-08
4.624133764097523e-11
