-2.	-1.	-2.	-5.249640240248191e-16
-2.	-1.	-1.	-6.672493505747365e-13
-2.	-1.	0	1.1926398403041529e-10
-2.	-1.	1.	1.9369716375631363e-7
-2.	-1.	2.	-0.00004683085647965112
-2.	0	-2.	-3.892287878352629e-13
-2.	0	-1.	-1.369327224052917e-10
-2.	0	0	2.035223822077211e-8
-2.	0	1.	-0.000060434105266597384
-2.	0	2.	0.025510204081632657
-2.	1.	-2.	5.830683663709192e-10
-2.	1.	-1.	3.7335830115347415e-7
-2.	1.	0	-0.00012666631657353255
-2.	1.	1.	-0.03599773242630386
-2.	1.	2.	6.304753187972502
-2.	2.	-2.	-4.2108079077459486e-8
-2.	2.	-1.	0.000017394318121013273
-2.	2.	0	0.028486394557823123
-2.	2.	1.	-9.457129781958754
-2.	3.	-2.	-0.000012488228394573632
-2.	3.	-1.	-0.005952380952380952
-2.	3.	0	3.152376593986251
-1.	-1.	-2.	8.340616882184214e-14
-1.	-1.	-1.	-3.9754661343471796e-11
-1.	-1.	0	-1.9790797166405954e-7
-1.	-1.	1.	-0.000029436538358637842
-1.	-1.	2.	0.029761904761904761904761904761904761904761904761904761904761904761904761904761905
-1.	0	-2.	-1.369327224052917e-10
-1.	0	-1.	2.9054574563447033e-7
-1.	0	0	0.00015231178559810341
-1.	0	1.	-0.17268990929705216
-1.	0	2.	5.51665903947594
-1.	1.	-2.	1.459746741351929e-7
-1.	1.	-1.	0.0002894592938599388
-1.	1.	0	0.07553854875283447
-1.	1.	1.	-15.761882969931255
-1.	2.	-2.	-0.00003880270965456807
-1.	2.	-1.	-0.012329931972789114
-1.	2.	0	23.642824454896886
-1.	3.	-2.	-0.005952380952380952
-1.	3.	-1.	-6.304753187972502
0	-1.	-2.	2.385279680608305e-10
0	-1.	-1.	3.3265382471192993e-7
0	-1.	0	0.00004281678306710959
0	-1.	1.	-0.039965986394557826
0	-1.	2.	-4.728564890979377
0	0	-2.	2.035223822077211e-8
0	0	-1.	0.00015231178559810341
0	0	0	0.25269274376417233
0	0	1.	-5.51665903947594
0	1.	-2.	-0.00017884927093657235
0	1.	-1.	-0.06986961451247165
0	1.	0	4.728564890979377
0	2.	-2.	0.0017006802721088428
0	2.	-1.	-18.914259563917508
0	3.	-2.	3.152376593986251
1.	-1.	-2.	-1.0948100560139468e-7
1.	-1.	-1.	-0.00011373208002200987
1.	-1.	0	0.017431972789115645
1.	-1.	1.	9.457129781958754
1.	0	-2.	-0.000060434105266597384
1.	0	-1.	-0.17268990929705216
1.	0	0	-5.51665903947594
1.	1.	-2.	0.048185941043083894
1.	1.	-1.	12.609506375945005
1.	2.	-2.	4.728564890979377
2.	-1.	-2.	0.000013380244708471752
2.	-1.	-1.	0.010629251700680274
2.	-1.	0	-4.728564890979377
2.	0	-2.	0.025510204081632657
2.	0	-1.	5.51665903947594
2.	1.	-2.	-7.880941484965628
