0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.00024296741455289542,0.00017454134992143615,1.885842734614453e-05,1.0616950016222108e-06,0.00012827596926624947,5.30797407693783e-05,1.6160494488375998e-05,2.9124584563021796e-07,8.311560277403985e-05,2.9303827973363032e-05,1.4578842234567428e-05,9.922248968763065e-08,5.633784337974653e-05,2.007936085914259e-05,1.3482211893533045e-05,3.634848237684896e-08
0.00016828804075592283,0.0001425482355507024,8.561879857363755e-06,4.631911520660264e-07,9.660520887134856e-05,3.7410637833026754e-05,7.2470995412472866e-06,1.2682524439043823e-07,6.092303379449174e-05,1.831335833649259e-05,6.501114123907429e-06,4.3186502107252286e-08,4.008540642585192e-05,1.1718237271509337e-05,5.991791327692185e-06,1.581492955138861e-08
1.2910128161124076e-05,7.684886817379359e-06,1.770525847393283e-11,1.553493414886227e-12,5.912832310908632e-06,2.646953331657015e-07,4.612011347671519e-12,5.842862593496451e-14,2.6796031515459066e-06,9.101387977652807e-09,3.8825614953173475e-12,1.9811396467257202e-14,1.2051666739485901e-06,3.678193545446755e-10,3.4507202243878078e-12,7.23390526164755e-15
7.201194742697765e-07,4.189104109608983e-07,1.650991826637165e-12,1.2496873193721207e-13,3.256782091996627e-07,1.3361217299779399e-08,9.183353347060111e-13,1.5045194261255425e-14,1.4512410951702663e-07,4.068458840766039e-10,8.129736262648336e-13,5.118612395437991e-15,6.391620582133113e-08,1.4298422307922675e-11,7.436119160697399e-13,1.8732587744527295e-15
0.00012008540854387004,9.68397199477722e-05,6.949654598793548e-06,3.8194858755430584e-07,6.816284479483713e-05,2.526966763397487e-05,5.912306940385649e-06,1.0465286924132927e-07,4.2432748449158766e-05,1.2948292545143143e-05,5.315651799947071e-06,3.564135627806452e-08,2.7728487983516764e-05,8.548699261126426e-06,4.905754445251175e-06,1.3053130428386066e-08
4.328183547286024e-05,3.49113987622802e-05,1.8243176897389316e-07,8.12654094361968e-09,2.3036774395838562e-05,4.577811405817027e-06,1.449974893024303e-07,2.2023123415030865e-09,1.2763343338778643e-05,1.3198972333860042e-06,1.2657587571922632e-07,7.485002945998276e-10,7.303157537839183e-06,6.358803541305693e-07,1.1477697950114958e-07,2.73737382356577e-10
1.1016997692525208e-05,6.510013197839124e-06,9.129114485486993e-12,1.1147310868220028e-12,5.026348192807488e-06,2.1812615552858242e-07,1.0651068973906561e-14,1.7588222638488062e-17,2.2658488717075824e-06,7.064670822960181e-09,2.0634955305898464e-15,5.853935540607185e-18,1.0122566237783853e-06,2.269052078356282e-10,1.7133715479299704e-15,2.1211528805900483e-18
1.9848176188039347e-07,1.153032906213688e-07,1.4608264959719895e-13,1.917225649092552e-14,8.968568964390937e-08,3.6619647457489165e-09,1.148963832282298e-16,2.427916036379109e-21,3.992539783553052e-08,1.0975649029769149e-10,1.2909394426976398e-19,2.6521510679653e-22,1.7564685697788737e-08,3.169092781720245e-12,3.9296319734578054e-20,7.564891550412987e-23
7.20660692203528e-05,5.902976578500639e-05,2.576533152123754e-06,1.3603786072911893e-07,4.030040466800448e-05,1.3197952045818323e-05,2.165728062858811e-06,3.720218387845164e-08,2.4165859772814114e-05,6.184944017365057e-06,1.936258851355065e-06,1.2663834114588755e-08,1.5197056776197705e-05,3.895728795338879e-06,1.7808678959170081e-06,4.636315654324383e-09
2.262002726163909e-05,1.6663186650757133e-05,4.516867833255471e-09,1.2734437851715278e-10,1.1482630433247262e-05,1.331638188345344e-06,3.0254505320072983e-09,3.2381024550190104e-11,5.966661414615428e-06,1.9810670030395895e-07,2.4799066078546314e-09,1.095133910066796e-11,3.1652070279393146e-06,5.866642180216646e-08,2.165307145291345e-09,3.991936130843413e-12
9.919914145451491e-06,5.842787884725968e-06,8.01449164655868e-12,9.944724255642471e-13,4.517893822591763e-06,1.9363684315188917e-07,6.8055441918660755e-15,9.059684406043889e-20,2.0318195371177073e-06,6.164092402428506e-09,6.917333444972839e-18,-2.799993192379311e-22,9.050173790228054e-07,1.9274708630902154e-10,8.73315152183559e-19,-9.930455196215867e-22
6.796505643494115e-08,3.9460410879835756e-08,4.9919832852040626e-14,6.557578028831341e-15,3.069725006012507e-08,1.2520438337310468e-09,3.920955219965853e-17,5.6237283748332195e-22,1.3660397707938124e-08,3.7494694591165834e-11,3.0803018296095696e-20,-3.251152675706403e-24,6.00771001997444e-09,1.0817073894933958e-12,-3.2667821259435774e-21,6.990228472141687e-24
4.688108075098339e-05,3.817355972251993e-05,9.625066076825123e-07,4.785533658841984e-08,2.5639013870304885e-05,7.361976484507876e-06,7.947379192666111e-07,1.304837944248363e-08,1.487127248194541e-05,3.1379232738249937e-06,7.046153851138186e-07,4.438818998472849e-09,9.02610152208222e-06,1.876907088548337e-06,6.447729987907713e-07,1.6243216083061955e-09
1.5075918730506545e-05,1.0547090015506182e-05,1.891417266178781e-10,3.824050011507231e-12,7.477525277406335e-06,6.543677344659912e-07,6.986648888181158e-11,2.786185937692607e-13,3.766366435834018e-06,5.955324019968902e-08,5.0391215107724956e-11,9.19936819608747e-14,1.9244824485504687e-06,9.63513014988332e-09,4.064708325129565e-11,3.29961750192398e-14
9.163342066011177e-06,5.3868036199529344e-06,7.299523331248453e-12,9.136982008197291e-13,4.168936205767729e-06,1.7739670753520603e-07,6.1178284883511124e-15,8.440527117946047e-20,1.8722310219929107e-06,5.5935242738555365e-09,5.060251425019919e-18,-9.70564790010009e-22,8.324635536563205e-07,1.725677430773017e-10,4.51455912756691e-21,-4.445261290855659e-22
2.5025126837671904e-08,1.4522361143283764e-08,1.835129976128433e-14,2.4122300129121326e-15,1.1298453650620142e-08,4.6043695940332703e-10,1.4404218247012782e-17,2.46871746884552e-22,5.026238054737338e-09,1.3780850892125633e-11,6.777985383644074e-21,1.8756559942336922e-23,2.209887322871863e-09,3.973778806059151e-13,-2.7927752855675413e-21,4.448215604201555e-25
