0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4.964698723987434e-07,5.650863226147773e-08,3.3432300111727073e-07,1.765124298658284e-08,3.416221123010177e-07,7.17886020503681e-08,3.044370104238559e-07,4.7561806570851785e-09,2.8034623543442943e-07,6.518984965877651e-08,2.807041405813719e-07,1.616918055968711e-09,2.2568942804123133e-07,6.010964828987464e-08,2.6132299758193014e-07,5.925143522986891e-10
2.105809684884969e-07,6.907555453925246e-08,7.263470885268233e-08,5.937048216787312e-09,1.0628051079056716e-07,1.0295815662246879e-08,6.855058723364514e-08,1.6532211483108889e-09,7.293268158546805e-08,4.825432303661302e-09,6.516702291776273e-08,5.653386056202828e-10,5.3325812722257335e-08,4.404444672569168e-09,6.232961858087415e-08,2.0766629969821936e-10
3.0227962450187146e-07,5.584673540041752e-08,2.217335780389753e-07,7.494753594748935e-09,2.418132689813558e-07,5.187856666750884e-08,1.978883467847183e-07,1.899081011816667e-09,1.9345247381251238e-07,4.855443388147469e-08,1.789762552335412e-07,6.378011303427362e-10,1.5477130410296145e-07,4.5692097207914075e-08,1.6360984389887076e-07,2.3253050310691326e-10
1.2322482415254255e-08,3.023790893727609e-09,7.231110522716681e-09,9.681583709423345e-12,9.842212636435292e-09,2.90876393660428e-09,5.520548467431828e-09,1.0092921881380033e-12,7.86117446209077e-09,2.7983495639046466e-09,4.213673768371482e-09,3.2922044447080323e-13,6.2788789601534946e-09,2.692203540695492e-09,3.2204467631198354e-09,1.1880837954180777e-13
4.2811285709763296e-07,9.682205921358459e-08,2.6722883387921215e-07,1.4057552146465635e-08,3.044534639435948e-07,6.183747905209978e-08,2.4327432933159277e-07,3.7865487896915325e-09,2.363845191389323e-07,5.367458279251192e-08,2.2426105935036213e-07,1.2872004068068312e-09,1.8663175273232722e-07,4.887410650832834e-08,2.0873669111282795e-07,4.716782699652659e-10
1.3125470676904828e-07,6.923524100701174e-08,6.86680523545463e-08,5.627999579523406e-09,9.804323206888126e-08,2.7366057055142536e-08,6.469549020333603e-08,1.5675125564320389e-09,7.435108857503175e-08,1.557255991264907e-08,6.150727381535041e-08,5.360497023207544e-10,5.69598519536032e-08,1.1068703961229646e-08,5.884877474164757e-08,1.969104695578284e-10
2.653376566285262e-07,4.888210729344436e-08,1.929362283876375e-07,4.997294423363436e-09,2.1229071079220041e-07,4.6052039833425e-08,1.706749568125467e-07,1.2008973882048605e-09,1.6985460322251e-07,4.353880096300104e-08,1.530090275644295e-07,3.9890552727964984e-10,1.3590566672196205e-07,4.1281431341177466e-08,1.386813665559237e-07,1.4475700142017554e-10
3.2417837639202113e-09,8.19203322134263e-10,1.8464697249427683e-09,1.2135627783755538e-12,2.5887268842964664e-09,7.88496036125258e-10,1.3782133556129955e-09,6.576906900709981e-16,2.067222400311132e-09,7.588752404418788e-10,1.0231574006632775e-09,6.523864415257555e-17,1.6507714646641077e-09,7.303063177162149e-10,7.563035447698496e-10,2.249585536239355e-17
3.286768908636379e-07,8.380917588926059e-08,2.1360496619415456e-07,1.1195552975784178e-08,2.470566621616379e-07,5.1776345250480316e-08,1.944052508723955e-07,3.0145939186506535e-09,1.9222742456652512e-07,4.390876108989576e-08,1.791726112539678e-07,1.024717320488113e-09,1.5142713816267024e-07,3.9632870050503783e-08,1.667371007338237e-07,3.7548491351399154e-10
1.1038995335058107e-07,5.235267417547813e-08,6.489912187195076e-08,5.335258111228753e-09,8.551300019330085e-08,2.6813659686107677e-08,6.110339549090688e-08,1.4862498804665253e-09,6.65210742030889e-08,1.7045835121860304e-08,5.810300647799364e-08,5.082735533702903e-10,5.193033270959067e-08,1.2500538358812979e-08,5.5608560369965863e-08,1.867092008138671e-10
