0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
5.3749677910533605e-06,2.7499227971643288e-06,1.6613486343490668e-06,8.442913479972239e-08,3.7325503472788543e-06,2.138011638610144e-06,1.3971595129564557e-06,2.3082457866346352e-08,2.9314887782758574e-06,1.749534973124626e-06,1.2446949322672198e-06,7.872866265484472e-09,2.299193634374762e-06,1.469032165838651e-06,1.1411437460746838e-06,2.8888427605237753e-09
4.272011155132558e-06,1.9282081020995835e-06,1.700516639063723e-06,1.0486799273291918e-07,2.973045433833539e-06,1.1579014254256217e-06,1.5012824459412203e-06,2.891299168745568e-08,2.255850549001975e-06,9.254126414916989e-07,1.3727303484095955e-06,9.873438642653528e-09,1.744103571353345e-06,7.854262064386405e-07,1.279545874614669e-06,3.624704481554407e-09
1.2870155740045664e-06,1.1153006066716438e-06,1.0513019195077527e-07,5.145381493990715e-10,1.0027666279181955e-06,8.990428864698278e-07,5.4913899431582585e-08,1.0909308061484252e-10,7.814535462251391e-07,7.319445452557122e-07,3.6263041406454274e-08,3.6332924042608345e-11,6.091020797384653e-07,5.998962884828327e-07,2.7172525988838705e-08,1.3205343702583953e-11
5.74593040552225e-08,5.939857771494903e-08,9.15835549205008e-10,1.6783057400326058e-12,4.45096446009252e-08,4.733075763647791e-08,1.3578892951806004e-10,1.9453173723251663e-13,3.4475952218596044e-08,3.7470375567024086e-08,3.738743446709137e-11,6.581272248225034e-14,2.670220965923796e-08,2.9502799479376055e-08,2.1935279666855173e-11,2.4071107827615415e-14
4.171097178940656e-06,2.364751893923527e-06,1.2791978427501332e-06,6.438654973874844e-08,3.033786295025006e-06,1.6915482820595088e-06,1.073430124881043e-06,1.759456334915284e-08,2.3311205385793813e-06,1.3771017163780073e-06,9.55119183838995e-07,6.000663126545088e-09,1.813981495599e-06,1.1548054751826944e-06,8.749554987175918e-07,2.201800563038625e-09
2.6715288366037127e-06,1.2918156258569097e-06,1.2114674985068734e-06,7.236912291057288e-08,2.0625032283233222e-06,8.602549902475647e-07,1.0638108225055207e-06,1.9917522077794252e-08,1.604455791271674e-06,6.895286882918885e-07,9.69281027003674e-07,6.799612883163066e-09,1.2544009521876083e-06,5.852772921382652e-07,9.011991341150119e-07,2.4959487803277627e-09
1.0515125867346922e-06,9.552883992542676e-07,5.7054109276658445e-08,7.053660722134307e-11,8.182373580737344e-07,7.704284247487341e-07,2.2838025668685118e-08,6.331546319176496e-12,6.367858865555609e-07,6.248339651457692e-07,1.2230276350249687e-08,2.010677292023232e-12,4.956278256832339e-07,5.088521604955081e-07,7.85782607037876e-09,7.170137954125991e-13
1.561696771687535e-08,1.6263311918507243e-08,2.2355343894708582e-10,2.432880818994687e-13,1.2093850573606046e-08,1.2945491772036508e-08,2.4926353508834958e-11,5.007130372107215e-18,9.364731637781251e-09,1.0230199345851824e-08,2.711644099596396e-12,4.930996538552366e-19,7.250861858312951e-09,8.035192316241058e-09,2.90806795646914e-13,1.786664908384589e-19
3.149023182209279e-06,1.8630783021247964e-06,9.854125688125098e-07,4.91015997094737e-08,2.368634115396518e-06,1.3347144562035512e-06,8.250179916569217e-07,1.3410992226678604e-08,1.8253725750060693e-06,1.0843091193318382e-06,7.331437622435659e-07,4.573512729433628e-09,1.4201258070922204e-06,9.084929474968712e-07,6.710450885210013e-07,1.6780914974511923e-09
1.975874889211388e-06,9.639202435798062e-07,8.880097291589209e-07,4.990810960311956e-08,1.5426341534154353e-06,6.813456567555496e-07,7.719210466016579e-07,1.3687283768103128e-08,1.2082238383674268e-06,5.515632125728385e-07,6.986615148078579e-07,4.669970279970652e-09,9.486982673533943e-07,4.6916889660954765e-07,6.464961131337417e-07,1.7138058166171341e-09
9.205376173635175e-07,8.577362071155907e-07,3.877397455301003e-08,2.927432739875283e-11,7.157696255842866e-07,6.913010365352306e-07,1.2567701074553163e-08,2.570184696976824e-13,5.565918064028864e-07,5.590530298835305e-07,5.5211286280160266e-09,6.551730143824541e-14,4.3284424688250383e-07,4.533005653878784e-07,3.0211956941092404e-09,2.1139260477385153e-14
5.3233588905578385e-09,5.549015941182435e-09,7.561182474765432e-11,8.261343779573805e-14,4.122262819809541e-09,4.416094046165807e-09,8.375803016404237e-12,1.1865965831556292e-18,3.191889993630653e-09,3.48877972131642e-09,9.030414585740201e-13,2.668471955032289e-23,2.4712869077783924e-09,2.739145285106075e-09,9.5517182563872e-14,8.407278826547324e-24
2.416970939141628e-06,1.4573937364535548e-06,7.594509729996903e-07,3.744500648017502e-08,1.842248818293169e-06,1.0522618325497234e-06,6.343280117762312e-07,1.0221841160347019e-08,1.424511389216615e-06,8.541947252153022e-07,5.629336038351194e-07,3.485656693768196e-09,1.1093120776593861e-06,7.152626957127142e-07,5.147986296898528e-07,1.2789002384689295e-09
1.5479324225707515e-06,7.742336184785148e-07,6.676267066300152e-07,3.4391961591432734e-08,1.2126193503088898e-06,5.660797262917959e-07,5.725697477431048e-07,9.38023629498784e-09,9.519053939426553e-07,4.6151544143238734e-07,5.135556377902706e-07,3.1975417560503913e-09,7.485441548063008e-07,3.9312913285779985e-07,4.7208889247705504e-07,1.1730090888055567e-09
8.341682676999543e-07,7.896827110159748e-07,2.9762183843047238e-08,2.1594886737747376e-11,6.482828151926389e-07,6.359680488780632e-07,8.238031744118417e-09,-4.234008138937422e-15,5.038447367539875e-07,5.131954761749611e-07,3.0522331496996454e-09,-4.724171157572307e-15,3.916066808762076e-07,4.148023563145763e-07,1.4324541925464958e-09,-2.102723539594504e-15
1.9531257295967458e-09,2.0367236914441714e-09,2.7656591789391743e-11,3.026470898651097e-14,1.512420574937292e-09,1.6207477352670509e-09,3.0561761720275477e-12,4.337166271819968e-19,1.1710543429885398e-09,1.280250120238285e-09,3.2849872138899866e-13,1.1940355691007057e-23,9.066597311600177e-10,1.0049967618655336e-09,3.461717049139759e-14,8.336174076037558e-24
