0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
5.819134530841202e-05,4.9904284607692274e-05,7.433738892650613e-06,4.103548942583125e-07,3.6504560810930126e-05,2.160582772787155e-05,6.334468324222851e-06,1.1262417277290259e-07,2.644497718510807e-05,1.2532137332626909e-05,5.6981901352757035e-06,3.841514890384125e-08,1.9424197451242733e-05,8.576310020347714e-06,5.260169955509745e-06,1.409052645609993e-08
5.37219338851368e-05,4.911860101354973e-05,7.659496827806318e-06,4.0285016382016177e-07,3.690791631615471e-05,2.354620429288842e-05,6.444215734411434e-06,1.1033098496795127e-07,2.690219709469618e-05,1.4468276592343683e-05,5.7584838674480136e-06,3.761977015039409e-08,1.9947338213488822e-05,1.0090624058383923e-05,5.293615061971139e-06,1.3796257085322111e-08
5.1995561505539686e-06,6.408480460697581e-06,5.136453482116366e-10,8.033894732852024e-12,3.444719515746546e-06,1.2859133378195347e-06,1.3481164954268457e-10,1.0228112457317425e-12,2.2803018057088735e-06,2.678891868903259e-07,1.0091624816807127e-10,3.463939114262028e-13,1.5085371642301585e-06,6.101582671109816e-08,8.481155050884294e-11,1.2663145976430316e-13
2.778916921965198e-07,3.3433390468292484e-07,1.2924060353111263e-11,3.267245774534367e-13,1.8237444610468572e-07,5.852521897462952e-08,2.8492074849895536e-12,3.9212152645732994e-14,1.1939289762084165e-07,9.796157056883498e-09,2.402882899829234e-12,1.3349339944088676e-14,7.798708234660067e-08,1.6025208694324155e-09,2.1572269863232923e-12,4.891938884881026e-15
3.71217405386603e-05,3.569775900221099e-05,4.542010674914168e-06,2.465759483212676e-07,2.520732117612172e-05,1.4905772396934813e-05,3.851722164044637e-06,6.762582836679434e-08,1.807592359617047e-05,8.445184476654443e-06,3.456769453545925e-06,2.3063872274030047e-08,1.3189589552086324e-05,5.687294364239007e-06,3.186488022410314e-06,8.459191317978314e-09
1.963279841569579e-05,2.2382378037096466e-05,1.0864839209038977e-06,4.260885854388807e-08,1.3862438834210858e-05,9.732436249111777e-06,8.416282965476332e-07,1.1509774254275693e-08,9.943933410675446e-06,5.33660511096826e-06,7.222275325516056e-07,3.91691237225124e-09,7.207720300995433e-06,3.3772923620597707e-06,6.475178394885805e-07,1.435107378843096e-09
4.385018069960259e-06,5.3709908259052664e-06,2.0344700770865643e-10,3.2351632544331363e-12,2.8968711248605813e-06,1.0309515534903417e-06,2.479388919761756e-12,2.135650446889089e-15,1.9111663921937292e-06,1.9814420404880909e-07,6.108960161370127e-13,7.09137692252608e-16,1.259400878607047e-06,3.919082214389859e-08,4.4659905568035584e-13,2.5702227842403416e-16
7.631527207539439e-08,9.171263719982652e-08,2.500810117617952e-12,4.961074603386833e-14,5.0061929938255175e-08,1.596256910405377e-08,1.3133603351774984e-14,4.181086046440517e-20,3.275683233831476e-08,2.645875179957097e-09,6.803586596032819e-17,4.041244968474401e-21,2.1384467230956217e-08,4.2458796917101653e-10,1.3447221787567096e-18,1.4722514146750441e-21
2.533599018370477e-05,2.5702500464904618e-05,2.7853403732303867e-06,1.479978763262842e-07,1.756758402980111e-05,1.0494084809179858e-05,2.3475322481327615e-06,4.055219770805671e-08,1.25717381916282e-05,5.802162377165203e-06,2.1005410095832314e-06,1.3828335279286014e-08,9.130680078763641e-06,3.839922780099862e-06,1.932747534459917e-06,5.071456477676527e-09
1.0865356888377973e-05,1.3434473481742285e-05,1.9133493297029e-07,4.212359044322435e-09,7.600488598829817e-06,5.308099571976046e-06,1.267730129557852e-07,1.0949876302397398e-09,5.371872228078418e-06,2.6174536037377313e-06,1.0080038425548376e-07,3.7095042798964e-10,3.826763528785856e-06,1.505498664607367e-06,8.617501127900849e-08,1.3562521127109023e-10
