0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.7685507326268828e-08,-5.2537186079216985e-09,1.534913386183138e-08,2.0557965250815877e-09,9.585483586206775e-09,-4.673227979042722e-10,1.5154339238261325e-08,5.481815674585678e-10,8.815456845417632e-09,-1.0721789762223678e-11,1.4973259140267638e-08,1.8275442700065458e-10,7.408941775768103e-09,1.4173477476820244e-10,1.4804297272770052e-08,6.627098399794707e-11
7.920797977849047e-09,8.550234597062416e-10,-4.592346112771631e-12,6.461622198430815e-11,4.1169203680494317e-10,-2.279858193105677e-09,1.3275607473528675e-10,1.9424872825402475e-11,-6.032479397458565e-10,-1.8863010381429006e-09,1.9400295980734478e-10,6.738329178869639e-12,-8.142961403061753e-10,-1.4534696454251302e-09,2.2759718745497692e-10,2.4892434005065075e-12
1.6818585717277297e-08,1.0113022859696417e-09,1.546099031331345e-08,1.9944758593800576e-09,1.3506736115242666e-08,9.261356164677752e-10,1.5130505622191968e-08,5.302063344983455e-10,1.08473790362427e-08,8.558405273800957e-10,1.4870657993939762e-08,1.7657269621394121e-10,8.711883342322558e-09,7.960155364441538e-10,1.4650947095988448e-08,6.399604703906302e-11
1.6195546048244981e-09,3.8808567340043816e-11,1.5818322726517374e-09,8.744408843552532e-11,1.3022270389727823e-09,3.8087107881336126e-11,1.5637163076290245e-09,1.2548140909878038e-11,1.0470760547267138e-09,3.739566583732833e-11,1.5459674159716528e-09,3.3150423710403887e-12,8.419184579356366e-10,3.6724558998470955e-11,1.5285474435675171e-09,1.0890315167143502e-12
1.8545538459172886e-08,1.5946151849866638e-09,1.2352310992023676e-08,1.6526387753811181e-09,1.1261872546261683e-08,1.3612178777384485e-10,1.2191128698930672e-08,4.4062644467245663e-10,8.488409508531256e-09,1.7460185911899083e-10,1.20436931201163e-08,1.468912004158069e-10,6.670888604516758e-09,2.116859428747494e-10,1.1906832471909487e-08,5.326507109777828e-11
2.4364313128589094e-09,3.25771054848321e-09,4.896659285310702e-11,6.351562622257599e-11,1.4081851897876228e-09,3.4035244203745264e-10,1.5136872581207523e-10,1.9081383536759965e-11,8.189464511019196e-10,-3.071913115121113e-10,2.0194889237413386e-10,6.619273903181091e-12,4.697118229345033e-10,-4.5638900599696267e-10,2.3082368385414145e-10,2.445276107511842e-12
1.6390423609514515e-08,7.825275536810793e-10,1.5299443406657294e-08,1.9645288361849514e-09,1.3168986068975953e-08,7.394777539357e-10,1.4983925897327285e-08,5.214663696343988e-10,1.0580842588810217e-08,7.00586687524412e-10,1.4728185098622075e-08,1.7356588333332518e-10,8.501465817024547e-09,6.652027164619592e-10,1.450898578976899e-08,6.288932091173731e-11
3.997319795122872e-10,1.0275038249577822e-11,3.9035398939370436e-10,1.2698645640440546e-11,3.213950080050959e-10,1.0103355439109425e-11,3.8575277799982146e-10,6.974954632795186e-13,2.5841003350788006e-10,9.934545979906987e-12,3.8120886730154685e-10,9.493408178928392e-14,2.0776846473577153e-10,9.768561596749817e-12,3.767213889855413e-10,2.3506426878126082e-14
1.3708440796072574e-08,2.13746942877297e-09,9.940316355241365e-09,1.328542965011027e-09,9.566908957140142e-09,3.943660262086562e-10,9.807231815905127e-09,3.5417405071827616e-10,7.2407691839443095e-09,2.6250484515819317e-10,9.687252906274223e-09,1.1806568325859042e-10,5.643873958275065e-09,2.390412021883489e-10,9.57641972338767e-09,4.2811616273944765e-11
1.7009618764365187e-09,2.5706853041174645e-09,8.962044213851256e-11,6.241864321795585e-11,1.1622935176055798e-09,8.27080081180998e-10,1.6683546540108507e-10,1.8743982344353282e-11,7.956614480933104e-10,2.0858880048233236e-10,2.0861450060995942e-10,6.502325133595476e-12,5.449517906048202e-10,-3.877284103884713e-11,2.333856935817209e-10,2.4020861458073633e-12
