0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.00015088709137191212,0.00011821623005100267,1.3801678024404632e-05,7.744059463287639e-07,8.563830626632989e-05,3.974358446437226e-05,1.1809929672516943e-05,2.1286989241854138e-07,5.7985297121679156e-05,2.2048094753438727e-05,1.0646497471531916e-05,7.267936247344065e-08,4.044114387149297e-05,1.5062718405279891e-05,9.841368847824616e-06,2.6683100078512536e-08
0.00011779095412296424,0.00010996058443190222,8.454704297236506e-06,4.5201756463012014e-07,7.361517015653289e-05,3.610939178796709e-05,7.128800940527753e-06,1.2401313534413128e-07,4.9597970191794754e-05,1.8725630910982787e-05,6.382689693920137e-06,4.2331657187304036e-08,3.437606084238772e-05,1.2106874774822409e-05,5.875662946613023e-06,1.5540119839483237e-08
9.496700389180867e-06,7.473815857935616e-06,5.1867750172236644e-11,2.4780235661787775e-12,5.138681308182099e-06,4.78944145029103e-07,1.3561258764510773e-11,1.5280180096981327e-13,2.765524224510445e-06,3.123063824316661e-08,1.1121047558156477e-11,5.200137064440694e-14,1.482268020340731e-06,2.3329999554362766e-09,9.749170301261818e-12,1.906809040162988e-14
5.23049821389532e-07,4.0046797754329536e-07,3.0052500346476017e-12,1.720238153946922e-13,2.7984074500009894e-07,2.3210649753251705e-08,1.312876020584898e-12,2.0792410326826222e-14,1.4842196131607e-07,1.28082951191926e-09,1.1523220805062916e-12,7.093199284691668e-15,7.815203615866459e-08,7.229652746193559e-11,1.0493459389589972e-12,2.6033571125253768e-15
8.258318100809151e-05,7.343142447782317e-05,6.358886929005293e-06,3.4926197336663705e-07,5.0916529053891914e-05,2.246904051247844e-05,5.406472027523589e-06,9.592394346665029e-08,3.372845911982186e-05,1.181247481229026e-05,4.859210225063499e-06,3.2747659436310275e-08,2.3058574225820903e-05,7.838660100381635e-06,4.483531192210164e-06,1.2022372442072742e-08
3.365136544935098e-05,3.39794750439946e-05,3.50064798622345e-07,1.4701383853531404e-08,2.0483275042597276e-05,7.3953394219051546e-06,2.73305777252228e-07,3.988660394473402e-09,1.2835197554267441e-05,2.7015814675977506e-06,2.3655313230471731e-07,1.359912555511552e-09,8.21409423638361e-06,1.3855709357987693e-06,2.1339056607171505e-07,4.990070213730043e-10
8.079931749806848e-06,6.303121395456262e-06,2.4954342901042517e-11,1.570645463280735e-12,4.35673323682875e-06,3.895441233839926e-07,6.070970200048645e-14,8.803546711737502e-17,2.333950040511232e-06,2.3533696917547325e-08,1.2906789503946853e-14,2.959449963598539e-17,1.2439008780831404e-06,1.4298085619674202e-09,1.0407435236096785e-14,1.0812974072008317e-17
1.4362914520435053e-07,1.098519519364244e-07,3.7634664442781725e-13,2.6229094470419844e-14,7.681030829424943e-08,6.339414551160974e-09,5.581712615033838e-16,6.0889585614372076e-21,4.071501714830999e-08,3.457213248985834e-10,9.268568397410244e-19,5.636087619180474e-22,2.1423190184537996e-08,1.8176749165065584e-11,1.119405503580738e-19,2.0797738379524067e-22
5.197869285611704e-05,4.8130589799071875e-05,2.9474783726580794e-06,1.5672388114111525e-07,3.2166581095635704e-05,1.3468728447656068e-05,2.4819557089013442e-06,4.2986582043256363e-08,2.092189040062892e-05,6.66399501764237e-06,2.2205865584027516e-06,1.467293793975616e-08,1.4016905707005258e-05,4.271753091699704e-06,2.043228298326865e-06,5.386440534357168e-09
1.7664224975627326e-05,1.716849955830166e-05,1.770696551115934e-08,4.2908511356627025e-10,1.0417540876177929e-05,2.698766879095859e-06,1.145530537238455e-08,1.108381195984674e-10,6.258646775482588e-06,6.768027992364486e-07,9.209356161547317e-09,3.76670240904835e-11,3.8171223357425824e-06,2.560418529450827e-07,7.947888481452957e-09,1.3804433254005672e-11
