0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2.63045788778195e-09,-1.7604786525750646e-09,2.308968644355026e-09,5.527756751373814e-10,8.532669035308388e-10,-3.3097294920537913e-10,2.3056960114064372e-09,1.6438756167137592e-10,1.0091748188658213e-09,-1.695752716888629e-10,2.2969078864935553e-09,5.513870280316995e-11,9.084386494766716e-10,-1.0696004577848067e-10,2.2862624183371134e-09,1.9830450742176937e-11
1.961026216667655e-09,6.828495931134222e-11,-1.020478832536973e-10,4.001057637028581e-12,-7.290546036884185e-11,-7.175294450118461e-10,-5.95208270152573e-11,1.393159722842465e-12,-3.0964860417512924e-10,-5.768353005667589e-10,-3.9819159609962373e-11,5.021749867431335e-13,-3.347509323883274e-10,-4.409584113730423e-10,-2.8459803971001104e-11,1.8873447949846498e-13
2.693844595643727e-09,1.6975147056474008e-10,2.451239493528431e-09,5.470284112927213e-10,2.163064512467692e-09,1.5209921426868036e-10,2.401892630806476e-09,1.6252534038185894e-10,1.7369407544570008e-09,1.37800355203987e-10,2.366191082446932e-09,5.449561062183669e-11,1.3948201271823647e-09,1.2581703811032112e-10,2.337890372443185e-09,1.959490955063677e-11
4.834728922353586e-10,3.2789824853470686e-12,4.781851227465632e-10,9.67305722240951e-11,3.8893926886508706e-10,3.21358372280592e-12,4.756251890755004e-10,2.438658993440024e-11,3.128900674681076e-10,3.153600326022298e-12,4.730990011548842e-10,7.226725018693835e-12,2.5171086723089834e-10,3.096564232825052e-12,4.706014790254694e-10,2.3867605592040138e-12
3.3541066839096537e-09,2.2322100399108265e-10,1.860735771894849e-09,4.446871576422862e-10,1.6883946906185278e-09,-1.2170562794794953e-10,1.856786411657453e-09,1.3223856670642978e-10,1.2067951558390966e-09,-8.455697801059935e-11,1.8491787699721924e-09,4.435450162888435e-11,9.322157628945544e-10,-5.832899006828913e-11,1.840316945710291e-09,1.5951757853250906e-11
4.768460158745708e-10,7.959771522882375e-10,-8.641488386735158e-11,3.9519902182651546e-12,2.3589999284448815e-10,2.746135465130094e-11,-5.3173281840914715e-11,1.3715832960613926e-12,1.0650766263451048e-10,-1.3261706591277432e-10,-3.62439920990601e-11,4.943987722461333e-13,3.5943604042533905e-11,-1.625492385331647e-10,-2.6104810250098385e-11,1.8581289542476664e-13
2.644465780852299e-09,1.1990417303839356e-10,2.458794813745561e-09,5.441298921720489e-10,2.1248327349894087e-09,1.1205840902297394e-10,2.4107659757395023e-09,1.6160261434500004e-10,1.707334564465222e-09,1.0501861798209731e-10,2.3741747988693464e-09,5.417702191781686e-11,1.3718905589195256e-09,9.865513858324414e-11,2.344419641176297e-09,1.9478230458546612e-11
1.321980926020592e-10,8.491880888169454e-13,1.308579460060219e-10,2.3255763895629756e-11,1.0635070837547684e-10,8.361560825935313e-13,1.3019344630351072e-10,4.9293726576622224e-12,8.555700861133319e-11,8.233245317826816e-13,1.2953262021001553e-10,1.2443223429153546e-12,6.882889590344086e-11,8.106903284924825e-13,1.2887543879671768e-10,3.6214999513754325e-13
2.367617924373751e-09,4.2424980755296094e-10,1.4994372778118225e-09,3.577338249673626e-10,1.5050703935779635e-09,-1.6949942020247374e-11,1.495249011990049e-09,1.063768979293156e-10,1.0892625796950437e-09,-3.327641068340137e-11,1.4887080315659257e-09,3.56795090616497e-11,8.296595087705204e-10,-2.7304663827948038e-11,1.4813444127833178e-09,1.2831709435882181e-11
2.937526313123064e-10,6.318407127227748e-10,-7.401742468007893e-11,3.8993986612230655e-12,1.826380844223241e-10,1.746828617232757e-10,-4.7576265733659535e-11,1.3503410551279292e-12,1.108003635147864e-10,1.6941123132984797e-11,-3.297656203848602e-11,4.867430234984608e-13,6.459996225112881e-11,-4.307928230893894e-11,-2.3918245979374137e-11,1.8293655209637143e-13
2.6077063672967275e-09,9.574866010452438e-11,2.4556908141109374e-09,5.412347044499723e-10,2.0959005002667375e-09,9.090740765975766e-11,2.410481576932795e-09,1.606854384396651e-10,1.684561310642073e-09,8.64118115163872e-11,2.374634804043125e-09,5.386038788877336e-11,1.3539639888450246e-09,8.222700401989203e-11,2.3447824452315385e-09,1.9362272808592544e-11
4.2559105766283886e-11,2.856720021992944e-13,4.212365127214935e-11,6.8217250854496824e-12,3.4237657328224505e-11,2.813147358414872e-13,4.190765451161143e-11,1.2595243500749384e-12,2.7543275811265147e-11,2.770239624709706e-13,4.169280271958885e-11,2.726698838566937e-13,2.215782584143425e-11,2.7279866745235203e-13,4.147908943407733e-11,6.889279565240929e-14
1.8034312882893392e-09,4.228422517014378e-10,1.2082313850987972e-09,2.877830946658176e-10,1.2463108332014778e-09,3.4398712957954906e-11,1.2040845233568283e-09,8.557295286421392e-11,9.207444061020419e-10,-3.284577859006916e-12,1.198493155613367e-09,2.870119921368992e-11,7.03300090208115e-10,-8.04479402661466e-12,1.1923846537633267e-09,1.0321920047493718e-11
2.179327346205319e-10,4.83123005077077e-10,-6.383404333230949e-11,3.845690413360258e-12,1.4633389168568905e-10,1.9646361536501168e-10,-4.2603836530814315e-11,1.3294278395743235e-12,9.712425041866411e-11,7.130343759909956e-11,-2.998372978151353e-11,4.792058734953494e-13,6.345851996215869e-11,1.2028529910564276e-11,-2.1886334394781594e-11,1.801047479585247e-13
2.5769825321970523e-09,8.124577195382284e-11,2.4473606321411246e-09,5.383469459065585e-10,2.071551502428614e-09,7.776128834917203e-11,2.405107047172449e-09,1.5977378112421486e-10,1.6652632853041735e-09,7.447522416803649e-11,2.3705591311116507e-09,5.35456959528911e-11,1.3386682388947131e-09,7.13727036664834e-11,2.3412051509203515e-09,1.9247031969489983e-11
1.491381375036494e-11,1.0358373448279414e-13,1.4759687425508848e-11,2.246989934581965e-12,1.1997680974345046e-11,1.0200646390436373e-13,1.4683233706359746e-11,3.7576609681430385e-13,9.651746487401836e-12,1.004532162031426e-13,1.460718334227509e-11,7.172811445441425e-14,7.76451806766939e-12,9.892362494311766e-14,1.4531534143688047e-11,1.5862322879466332e-14
