0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3.08316626780614e-07,1.7549668441213965e-08,2.2536206490692434e-07,1.295502437888503e-08,2.092593508160959e-07,3.4757490129654356e-08,2.105056824184451e-07,3.475084099396562e-09,1.733884922846616e-07,3.224346945135741e-08,1.9804003380305916e-07,1.1797328266625128e-09,1.4021147765624933e-07,2.99615893204225e-08,1.8729390823626623e-07,4.3205238725563416e-10
1.199166935613687e-07,3.679729325813799e-08,3.487658790467558e-08,3.1681342522620114e-09,5.225886244242349e-08,-3.41488054620456e-11,3.35620544657399e-08,8.859012102977662e-10,3.373163253589897e-08,-2.2255651970608187e-09,3.229815939709707e-08,3.0313418061059394e-10,2.3733941945011912e-08,-1.6277442646432096e-09,3.116370489397851e-08,1.1137982485779109e-10
2.121699314733874e-07,2.994074236948176e-08,1.7161512844802384e-07,7.683581982369316e-09,1.6996502913166664e-07,2.7895153761630902e-08,1.5901809868686006e-07,1.9844383236828386e-09,1.3616137727142614e-07,2.617815458662664e-08,1.484621362377857e-07,6.683430299765055e-10,1.0908528655888549e-07,2.4698386804829813e-08,1.39372500065574e-07,2.439451048735753e-10
9.134672406886161e-09,1.6242763666471484e-09,6.671915881182991e-09,1.3965644772475663e-11,7.311212910109474e-09,1.5739198827480788e-09,5.697346945904182e-09,1.4248635876958434e-12,5.8517583127716214e-09,1.5253270109399705e-09,4.863844166439284e-09,4.566252487574474e-13,4.683641700106819e-09,1.478337210345422e-09,4.152622997143267e-09,1.637884740198208e-13
2.71549992168363e-07,5.209978883913984e-08,1.8049787481591478e-07,1.0347581559888833e-08,1.9072548962603587e-07,3.113120818907421e-08,1.6856815847810597e-07,2.774787909541257e-09,1.479314212408005e-07,2.6983053090531124e-08,1.5856730416989224e-07,9.419367362407279e-10,1.1689070677043597e-07,2.4605555989850335e-08,1.4994791275208882e-07,3.449558365637706e-10
6.959951957979764e-08,4.2072936024891296e-08,3.3573752825608176e-08,3.0417507029229523e-09,5.1015817848751626e-08,1.4439089896570008e-08,3.2158467829897255e-08,8.5069181471119e-10,3.8090162434806454e-08,6.898243049363219e-09,3.0919688981884624e-08,2.910958979351818e-10,2.8796786941506702e-08,4.186891412031942e-09,2.9829935674657486e-08,1.0695798498183013e-10
1.9102680122381445e-07,2.6040441194893085e-08,1.5490112309462236e-07,5.984895960379584e-09,1.5306608894486592e-07,2.465193590685842e-08,1.4304414397729397e-07,1.502150765971781e-09,1.2265201111810804e-07,2.341082821037348e-08,1.3306796535706511e-07,5.027374802762244e-10,9.828361705998762e-08,2.2290563363601685e-08,1.244693424169623e-07,1.830061079769398e-10
2.3766525248040207e-09,4.3845779532187707e-10,1.7041215241076876e-09,1.6846706974629394e-12,1.901859933060544e-09,4.251574191789596e-10,1.436196621453556e-09,1.8060868939722727e-15,1.5219163262575901e-09,4.122466566675902e-10,1.2073119957121925e-09,1.784761826710093e-16,1.2178742080892756e-09,3.9971470474760225e-10,1.0126939057566528e-09,6.011251388798422e-17
2.0810762030710945e-07,4.6691616842734244e-08,1.4456625580080146e-07,8.264954429237892e-09,1.5562965848628728e-07,2.6691109443210382e-08,1.3498756789094007e-07,2.215615666770577e-09,1.2095879033854112e-07,2.2358973068984034e-08,1.269641777281697e-07,7.520725838295774e-10,9.530647649486549e-08,2.0124472310799417e-08,1.200505379220472e-07,2.754168139754511e-10
5.822385069384571e-08,3.209508359549878e-08,3.225376207229347e-08,2.9204180796559403e-09,4.473628344143693e-08,1.529322121665095e-08,3.0811523630842864e-08,8.168855864051733e-10,3.454225627347058e-08,8.88630834443073e-09,2.9608242134345782e-08,2.7953528832519134e-10,2.678277862422668e-08,5.961211622602995e-09,2.8563430670592775e-08,1.0271129214422891e-10
1.7514211642340802e-07,2.371048937121911e-08,1.418799435166878e-07,4.699305141808156e-09,1.4034712324090078e-07,2.2599551314497923e-08,1.3060306554545258e-07,1.1385444894238758e-09,1.1246691951100831e-07,2.1581572224488904e-08,1.2108658076263479e-07,3.7799789037195613e-10,9.012687421361457e-08,2.064372085250134e-08,1.1287873320495276e-07,1.371228899015126e-10
8.02408985507948e-10,1.490324148073309e-10,5.732559799815971e-10,5.512181970775613e-13,6.420849380424593e-10,1.445114698679616e-10,4.819290356678281e-10,3.584029216626743e-16,5.137933855104637e-10,1.4012245351454777e-10,4.0395029941236063e-10,3.008613772897422e-19,4.1113444615779613e-10,1.35861747707566e-10,3.3771198394899395e-10,2.1395332444641842e-20
1.6340742941687653e-07,3.869729342754493e-08,1.1578855829050672e-07,6.601508030474142e-09,1.2504652320723718e-07,2.2365820746995873e-08,1.0809821451497446e-07,1.769127858073028e-09,9.766811259407905e-08,1.8393787710613832e-08,1.0166129869915384e-07,6.004788706268173e-10,7.70125997791612e-08,1.6404870989896335e-08,9.611577677012455e-08,2.1989596818436358e-10
5.165359021349938e-08,2.4981464420457553e-08,3.095472379949126e-08,2.803991515190611e-09,4.0295721159411044e-08,1.3946846232089203e-08,2.952347348553084e-08,7.844264499384017e-10,3.1511073787018026e-08,8.93975416081581e-09,2.8361106042991113e-08,2.6843340889438896e-10,2.469506724436352e-08,6.352464978902523e-09,2.7360509714469795e-08,9.863282202465806e-11
1.625567470613882e-07,2.2066359960385182e-08,1.314017747799833e-07,3.721283025815481e-09,1.3026308961143638e-07,2.1112261268212193e-08,1.206042359279946e-07,8.642058090303355e-10,1.0438658669125248e-07,2.0226458702099167e-08,1.1147128037803015e-07,2.84076544663963e-10,8.365171892879486e-08,1.9401078866492068e-08,1.0359049718732497e-07,1.0260678421788085e-10
2.9321034915373134e-10,5.460696941302705e-11,2.091597523927474e-10,1.993461727595384e-13,2.346223690992391e-10,5.295022039613748e-11,1.7565878115843541e-10,1.2714508148549241e-16,1.8774087295297703e-10,5.134175618572101e-11,1.4706135108569877e-10,7.855463639713959e-20,1.5022684570760298e-10,4.978025747861765e-11,1.2278039792521677e-10,5.465696068665135e-23
