0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.3937005563728908e-05,1.0027078960099315e-05,2.9990160235819686e-06,1.588042333860469e-07,9.45301315983706e-06,6.552207675035824e-06,2.532791094075584e-06,4.353656227750871e-08,7.2556847556024764e-06,4.672123020867149e-06,2.266146078758351e-06,1.485853506653116e-08,5.591296298942282e-06,3.5063198704424803e-06,2.084414401678869e-06,5.454148940315526e-09
1.3032607321552608e-05,7.867128881981248e-06,4.064380836849254e-06,2.3130844569558568e-07,9.28212099832058e-06,4.928484215368471e-06,3.510610648677115e-06,6.358407596541094e-08,7.044700751128361e-06,3.7174378321599073e-06,3.1741012430420672e-06,2.1707786320431253e-08,5.428296005358543e-06,2.9710670024226633e-06,2.9379080932397996e-06,7.969379489435226e-09
2.2033853076888874e-06,2.9066123306465236e-06,1.8126190333263817e-08,8.850645336002987e-11,1.65900634791671e-06,1.7603651807386017e-06,6.324573287997693e-09,1.7546063921688514e-11,1.2494424666061308e-06,1.0806246662735732e-06,3.854116525047154e-09,5.898691777837988e-12,9.412203894061671e-07,6.743098679377791e-07,2.8824184428147585e-09,2.1524061351620987e-12
1.0763714138167852e-07,1.530626787723345e-07,1.6925507841181505e-10,8.648382844099475e-13,8.045942518328189e-08,8.649314275651283e-08,1.6307882464065118e-11,1.0239803642657541e-13,6.012535158520878e-08,4.783731977181978e-08,8.805769889984986e-12,3.479963578013205e-14,4.491682864355513e-08,2.6050966945641848e-08,7.384709750728313e-12,1.2752705878226276e-14
1.020943560594891e-05,8.010101324076706e-06,2.1995826806360277e-06,1.1507922172717621e-07,7.342037237752133e-06,5.042538601103142e-06,1.8518336521378458e-06,3.1532448327103694e-08,5.554972112409808e-06,3.580554766162374e-06,1.6541984297488327e-06,1.0760892578750953e-08,4.257449242833852e-06,2.6783752784552475e-06,1.5199811941375152e-06,3.949908573801016e-09
6.860841212895924e-06,4.818778795647734e-06,1.9700783269890058e-06,9.7959952509455e-08,5.2327515578370376e-06,3.181413838867501e-06,1.6546450162932136e-06,2.674345887555309e-08,4.024892292685181e-06,2.393559785195793e-06,1.4714335746385856e-06,9.121003690075178e-09,3.112936115071136e-06,1.8979723415817884e-06,1.3467573251267323e-06,3.347158334018639e-09
1.8199184631147527e-06,2.4627538949700024e-06,7.029894105069009e-09,1.295790538645586e-11,1.3676093072310867e-06,1.469270706126013e-06,1.0344701728103134e-09,2.6659468281188386e-13,1.0277844708610508e-06,8.809396352934047e-07,3.566676367621011e-10,8.642607879567942e-14,7.724541656013844e-07,5.329637345149215e-07,2.0182887720702817e-10,3.10877768543855e-14
2.940176604570763e-08,4.192210382730048e-08,4.0296371478918825e-11,1.2859334642096842e-13,2.197109018387754e-08,2.360957253733583e-08,1.3756158288464779e-12,7.356539553179852e-19,1.6412891565257813e-08,1.299102514951265e-08,4.566689739968867e-14,7.230249979698293e-20,1.2256857735989392e-08,7.025480816134375e-09,1.5234343288543081e-15,2.6369531173550193e-20
7.512854480984579e-06,6.156035822335702e-06,1.6150948063971983e-06,8.338637752069118e-08,5.563167569000863e-06,3.888484389710887e-06,1.355098684668485e-06,2.2834863698173264e-08,4.220943541378736e-06,2.752820135209213e-06,1.208326113962148e-06,7.792094399108645e-09,3.2344706217282113e-06,2.052632019193109e-06,1.1090327437115953e-06,2.8600871866840226e-09
4.486532977173034e-06,3.4835611697984794e-06,1.0378970613667143e-06,4.109114416530655e-08,3.441063532414556e-06,2.3471432078020437e-06,8.348615764656506e-07,1.1068043053367732e-08,2.650924714649404e-06,1.7573854042232682e-06,7.230045675691906e-07,3.7673584964935665e-09,2.049230336413148e-06,1.3811229102180912e-06,6.497306500714237e-07,1.3814259935064678e-09
1.6099091332322956e-06,2.2035242274330783e-06,4.600637757946179e-09,9.32764552972109e-12,1.2085826147254774e-06,1.3030346762369313e-06,3.912470207321318e-10,1.3422409205958402e-15,9.072884213179218e-07,7.707542009210886e-07,6.545214340829516e-11,2.3982216882893246e-16,6.810994618235619e-07,4.58058678522954e-07,2.2564428050736184e-11,6.138589847683891e-17
1.0027469827027238e-08,1.4301818815981427e-08,1.368025594640943e-11,4.377228082786627e-14,7.492945325997475e-09,8.050696198405809e-09,4.652178744015776e-13,1.7656192426495264e-19,5.59716224214515e-09,4.426771343923499e-09,1.5350553038596024e-14,7.472442512423017e-24,4.179676072234233e-09,2.3918080205970533e-09,4.957986349250398e-16,4.529458580788082e-24
5.633080235844997e-06,4.7366615055305276e-06,1.1872710360909373e-06,6.041655490047952e-08,4.2193560982529964e-06,3.0060083582530953e-06,9.924467137284938e-07,1.6533877541624456e-08,3.2097101626728607e-06,2.1225207605395756e-06,8.832415903394537e-07,5.641466393960389e-09,2.460659105036025e-06,1.577648853029197e-06,8.096639643038778e-07,2.0706272335289566e-09
3.2363662031484882e-06,2.7163066145348024e-06,5.91648661583659e-07,1.7038690584907685e-08,2.4832521302169038e-06,1.8449328253048316e-06,4.5109499361671405e-07,4.483555688481208e-09,1.911530363627648e-06,1.373526813483679e-06,3.7752348137260983e-07,1.5209872921658875e-09,1.4753318790505041e-06,1.0703893807403212e-06,3.3112899094563115e-07,5.569681537317457e-10
1.4704319660373047e-06,2.025916205117226e-06,3.6289061470538706e-09,8.080992079398387e-12,1.103185626751918e-06,1.1909560661447276e-06,2.386570131143141e-10,-8.375627997150288e-17,8.276091276349026e-07,6.981854609994593e-07,2.3864696189690744e-11,-5.3809755114183204e-17,6.208371797198011e-07,4.100789652319526e-07,4.438846002850076e-12,-2.0759723934216047e-17
3.6792031137378396e-09,5.24813564684599e-09,5.010598091202827e-12,1.604874099045149e-14,2.74921601972083e-09,2.9537350438310444e-09,1.7014802742529407e-13,6.46620207449526e-20,2.053608271943932e-09,1.6237095786894909e-09,5.604189719006067e-15,-3.7586062113834426e-24,1.53350520669843e-09,8.769872150583619e-10,1.806133552762679e-16,-8.25569845940157e-25
