2.908809639430959272e-08,2.527943224639297335e-06,2.906490566482578615e-08,1.381548399866552976e-09,1.381708290433884415e-06,6.938534642944239955e-07,2.348728525319829673e-08,3.768362262690407982e-10,9.420711579922473553e-07,2.375586621782725707e-07,2.068883412463932409e-08,1.285462366859481662e-10,6.450165499108708193e-07,1.056776154577810820e-07,1.886464170456608044e-08,4.717345449047591116e-11
2.527943224639288018e-06,2.551254419170618577e-05,4.820016316169143918e-06,2.559998747906602930e-07,2.039778477969426095e-05,1.281655687235287104e-05,4.068005430724733521e-06,7.019700080724601294e-08,1.494057572383142623e-05,8.225411125142332523e-06,3.639971417350649466e-06,2.395638817450984137e-08,1.112535587057921345e-05,5.890398715175035191e-06,3.348712980241085784e-06,8.793022037967529025e-09
2.906490566482591850e-08,4.820016316169158317e-06,1.194680859079277832e-09,1.702259355859568863e-11,2.537124734054768267e-06,1.261904592043098808e-06,3.831708770974172569e-10,3.321961616467242870e-12,1.717409207908120017e-06,3.732024230641789269e-07,2.857043801048513736e-10,1.129135504658702617e-12,1.165251922329905746e-06,1.247190628057762288e-07,2.418501267860541542e-10,4.137755850867318217e-13
1.381548399866625561e-09,2.559998747907107973e-07,1.702259355842015832e-11,3.471681203877089126e-13,1.355076937548898408e-07,5.549678198421094247e-08,3.482269900625667427e-12,4.705581525821477894e-14,9.052090151431115808e-08,1.213316732546035182e-08,2.888392173956927689e-12,1.603707904779977310e-14,6.047697917095232805e-08,2.685729165212052601e-09,2.587936710173276745e-12,5.883099200811194970e-15
1.381708290433851169e-06,2.039778477969428805e-05,2.537124734054763185e-06,1.355076937548457686e-07,1.446596091124976825e-05,8.927035124396031284e-06,2.140029074854611413e-06,3.717068795315803470e-08,1.039998054742263917e-05,5.175164183922329313e-06,1.915906365766546028e-06,1.268627025661483716e-08,7.597840822620358861e-06,3.484549508882674260e-06,1.763542519677483957e-06,4.656538234505973230e-09
6.938534642944269601e-07,1.281655687235287104e-05,1.261904592043092244e-06,5.549678198419363785e-08,8.927035124396021120e-06,6.415723416959959025e-06,1.011272552611987573e-06,1.509125914924024287e-08,6.537975447369245694e-06,3.943852084021478939e-06,8.815466169475000106e-07,5.144712019357824549e-09,4.837714781661339196e-06,2.697330723930255366e-06,7.979332613598575763e-07,1.887513863805738532e-09
2.348728525319826365e-08,4.068005430724741991e-06,3.831708770973318505e-10,3.482269901015563532e-12,2.140029074854605907e-06,1.011272552611995831e-06,1.193731977182401191e-11,2.577987476395610164e-14,1.442992002927840938e-06,2.747940062504065113e-07,3.913702569553358218e-12,8.726058879087402163e-15,9.746560911542375282e-07,8.144005630355014976e-08,2.892182297479374299e-12,3.192658380374817389e-15
3.768362262690835013e-10,7.019700080731042715e-08,3.321961616190849031e-12,4.705581525401486454e-14,3.717068795318341922e-08,1.509125914926656707e-08,2.577987404834502407e-14,7.978261950245103856e-20,2.481692945248067957e-08,3.249655150316629260e-09,2.040971366713824536e-16,1.356124294509878206e-20,1.656946659360704945e-08,7.009066947526803104e-10,4.506365283399838951e-18,4.970151925601982873e-21
9.420711579922509552e-07,1.494057572383145164e-05,1.717409207908117476e-06,9.052090151427237986e-08,1.039998054742265103e-05,6.537975447369257553e-06,1.442992002927841573e-06,2.481692945246897000e-08,7.498450023926793750e-06,3.751744736609785455e-06,1.289476910059184301e-06,8.469367216202991705e-09,5.478599756162722558e-06,2.503332475805146733e-06,1.185587010537037759e-06,3.108622166282900873e-09
2.375586621782735765e-07,8.225411125142347769e-06,3.732024230641780798e-07,1.213316732546816537e-08,5.175164183922371664e-06,3.943852084021488257e-06,2.747940062504112758e-07,3.249655150306471482e-09,3.751744736609793502e-06,2.303299885581299168e-06,2.296869139756815415e-07,1.105882699352149604e-09,2.744452039328569929e-06,1.499473100749638388e-06,2.025788835227338130e-07,4.054451732396076552e-10
