1.849493822118385792e-07,4.296578832055902430e-08,1.306545742672190599e-07,6.815340814193255889e-09,1.435911819998807572e-07,3.151629824343141738e-08,1.209530309900657506e-07,1.796580772662671573e-09,1.137561997513450218e-07,2.680192920283920280e-08,1.133254678624864320e-07,6.078809784294056970e-10,9.044002949389417194e-08,2.385833271505217861e-08,1.069980833015563549e-07,2.223258712633120074e-10
4.296578832054716583e-08,2.686565615918083054e-08,1.666929109217061678e-08,1.150335038909379538e-09,3.235747979632989284e-08,1.540939678997393236e-08,1.503988682959733427e-08,3.167693599677949386e-10,2.476865837632888205e-08,1.087502287523681192e-08,1.398715879093817264e-08,1.080798280417294855e-10,1.911034448241172748e-08,8.413238357027299333e-09,1.320802225081247287e-08,3.966418700947293895e-11
1.306545742672190334e-07,1.666929109217059031e-08,1.070496016729172162e-07,5.095083626038110909e-09,1.047211395454132396e-07,1.584389900273441793e-08,9.952051703448573196e-08,1.318780277883130533e-09,8.393702660394609259e-08,1.509320293030108338e-08,9.333917758879302942e-08,4.445284689098991226e-10,6.727939989856145008e-08,1.440471552442755099e-08,8.809700789345606717e-08,1.623254149566227969e-10
6.815340814193211221e-09,1.150335038909374988e-09,5.095083626038117526e-09,1.449431483070591632e-11,5.456331812117593860e-09,1.114096822128071234e-09,4.430924166245692314e-09,1.600373358541890583e-12,4.368325134398985756e-09,1.079065510396708308e-09,3.866671280956314013e-09,5.122652071522194415e-13,3.497277709147236012e-09,1.045189833865006845e-09,3.385342947883677351e-09,1.838775813094748487e-13
1.435911819998536522e-07,3.235747979621300229e-08,1.047211395454129882e-07,5.456331812117616194e-09,1.137463391239301619e-07,2.471010508822342928e-08,9.695758892108119095e-08,1.438015693582781857e-09,9.042736073564742842e-08,2.118557515312109272e-08,9.084692644274879580e-08,4.865375714330804726e-10,7.201393485673639555e-08,1.892738655308055756e-08,8.577521046152640833e-08,1.779426291136092187e-10
3.151629824343099386e-08,1.540939678996969720e-08,1.584389900273470909e-08,1.114096822128071027e-09,2.471010508827446302e-08,1.065072734062174930e-08,1.437905935104887574e-08,3.069447952724920451e-10,1.941094581992828990e-08,8.148278308313935041e-09,1.341078420145948490e-08,1.047332688360673331e-10,1.527239411760343668e-08,6.597515056567829631e-09,1.268581242328565536e-08,3.843681611438940691e-11
1.209530309900657506e-07,1.503988682959688428e-08,9.952051703448574519e-08,4.430924166245711340e-09,9.695758892108092626e-08,1.437905935104868880e-08,9.244590638822202279e-08,1.132236087463598681e-09,7.772381796676266859e-08,1.376411667595862830e-08,8.660332598491876632e-08,3.806150260367587539e-10,6.230653816581610444e-08,1.318984402836881181e-08,8.163396319274114252e-08,1.388284495908925447e-10
1.796580772662681499e-09,3.167693599677931808e-10,1.318780277883153488e-09,1.600373358541640167e-12,1.438015693582777721e-09,3.069447952724936478e-10,1.132236087463615638e-09,3.201221033922649695e-15,1.151014491313789133e-09,2.974276918461192413e-10,9.733816052989399900e-10,4.604261523559671843e-16,9.212940040059730097e-10,2.882083348914612965e-10,8.379129753258975516e-10,1.582414837553681124e-16
1.137561997513467159e-07,2.476865837625010798e-08,8.393702660394599994e-08,4.368325134399026288e-09,9.042736073564361677e-08,1.941094581988720880e-08,7.772381796676273477e-08,1.151014491313804022e-09,7.200962093017014977e-08,1.675978330330805204e-08,7.282814138984461507e-08,3.894165291102325610e-10,5.740593975881226392e-08,1.502314695494151870e-08,6.876275313788888629e-08,1.424197188513455727e-10
2.680192920283920280e-08,1.087502287522749455e-08,1.509320293030121573e-08,1.079065510396709342e-09,2.118557515309938751e-08,8.148278308312770370e-09,1.376411667595866966e-08,2.974276918461249798e-10,1.675978330330413451e-08,6.514261059398259986e-09,1.286918560358274478e-08,1.014908716991954237e-10,1.326838023421362168e-08,5.423393153366595723e-09,1.219241480252320937e-08,3.724756546632457982e-11
1.133254678624863923e-07,1.398715879093784508e-08,9.333917758879304265e-08,3.866671280956317322e-09,9.084692644274888845e-08,1.341078420145941872e-08,8.660332598491877956e-08,9.733816052989263415e-10,7.282814138984465478e-08,1.286918560358285563e-08,8.101953925197636916e-08,3.261588772917333470e-10,5.838407728484590729e-08,1.235917305107868795e-08,7.626198120695109534e-08,1.188035189597748935e-10
6.078809784294095227e-10,1.080798280417269135e-10,4.445284689098968996e-10,5.122652071518070629e-13,4.865375714330860560e-10,1.047332688360640115e-10,3.806150260367775723e-10,4.604261520181045667e-16,3.894165291102328712e-10,1.014908716991979958e-10,3.261588772917339674e-10,8.874060426431987203e-19,3.116825938587203832e-10,9.834937727272761042e-11,2.797208129176894952e-10,1.428989947415948901e-19
9.044002949389205436e-08,1.911034448232363606e-08,6.727939989856135744e-08,3.497277709147213679e-09,7.201393485670844346e-08,1.527239411755293234e-08,6.230653816581614415e-08,9.212940040059826257e-10,5.740593975879828787e-08,1.326838023421568632e-08,5.838407728484584112e-08,3.116825938587343419e-10,4.579682927212985979e-08,1.192988213132586458e-08,5.512522068529164493e-08,1.139883234833695373e-10
