8.498728748820305709e-14,2.053724024846657111e-17,8.467808271365439330e-14,3.597505193738178283e-14,6.861441135771423290e-14,1.966192765043030786e-17,8.438315894065262631e-14,1.527005148359469817e-14,5.520885541618747309e-14,1.899308264200973053e-17,8.408978204957666361e-14,6.493603499015555832e-15,4.442241767416226064e-14,1.842002845724524402e-17,8.379778779130817360e-14,2.764119093667932436e-15
2.053737259736457960e-17,9.830325572654508015e-17,3.991441924483162473e-17,2.395794983505083455e-18,1.012407659876229937e-16,5.662161142510821477e-17,3.461293515373740250e-17,6.719512071848827888e-19,7.687755732574755307e-17,3.974056242368522937e-17,3.139175653647422893e-17,2.324674363045653875e-19,5.891368258037835148e-17,3.050716214478450816e-17,2.912362481531198939e-17,8.625408341092907002e-20
8.467808271448157391e-14,3.991458137223168512e-17,8.448763292735287003e-14,3.578375004852397667e-14,6.847941625598663213e-14,3.867287243058750848e-17,8.418439903652832176e-14,1.518219182839622325e-14,5.509987771891073131e-14,3.750455260725026155e-17,8.388408474585022840e-14,6.455058305016664613e-15,4.433444224483947294e-14,3.639932681231610937e-17,8.358615868441925325e-14,2.747418812653870277e-15
3.597505193730423464e-14,2.395799823804136597e-18,3.578375004862737425e-14,1.528621567733024553e-14,2.899076329640438102e-14,2.359220176516744118e-18,3.566127831347651774e-14,6.499189004292525072e-15,2.332681363913376705e-14,2.323257059897864941e-18,3.553922850808592774e-14,2.766171910445283772e-15,1.876943456885117649e-14,2.287881244745072682e-18,3.541759881935324972e-14,1.178118924171312366e-15
6.861441131800956350e-14,1.013559624684495786e-16,6.847941622951685253e-14,2.899076329993282332e-14,5.555849274971281712e-14,7.556275043337206537e-17,6.822763718479678170e-14,1.229994069580444319e-14,4.470048285446187424e-14,6.414035232097021512e-17,6.798060300688899265e-14,5.229583109566569350e-15,3.596496388327602087e-14,5.699631762514983588e-17,6.773666676761336372e-14,2.225824279647607516e-15
1.966200705976911295e-17,5.661779977684557041e-17,3.867278805816502807e-17,2.359219594905375917e-18,7.550748153356372228e-17,3.975972654411685792e-17,3.373220286832769182e-17,6.620197292352542833e-19,5.906826609325226130e-17,3.049895651310798213e-17,3.066985202766143765e-17,2.290444169077230980e-19,4.630030320457775156e-17,2.462967993312572320e-17,2.849438893693320752e-17,8.498565915489944459e-20
8.438315893403518141e-14,3.461313781298747800e-17,8.418439906630682381e-14,3.566127831305000273e-14,6.822763745611202262e-14,3.373230047563997307e-17,8.388408451754837934e-14,1.513032420679149220e-14,5.489739400648739063e-14,3.288375378786470069e-17,8.358615829233564290e-14,6.433018499903405590e-15,4.417160116161837489e-14,3.206534211698534767e-17,8.329029092628499584e-14,2.738041165196020499e-15
1.527005148358581244e-14,6.719535762982642358e-19,1.518219182839379987e-14,6.499189004297977679e-15,1.229994069405637791e-14,6.620200125751587770e-19,1.513032420704837055e-14,2.766139027942177241e-15,9.896897511914646673e-15,6.522335020226718137e-19,1.507863385808450721e-14,1.178093632233112496e-15,7.963337613136544268e-15,6.425924594721459585e-19,1.502712017532099252e-14,5.019848062997992571e-16
5.520885534339557918e-14,7.693007336847731970e-17,5.509987762957522515e-14,2.332681363980585130e-14,4.470048370149482149e-14,5.909346532343307673e-17,5.489739390557135590e-14,9.896897512246649829e-15,3.596495985986952141e-14,5.058528406605964679e-17,5.469868524859472145e-14,4.207878859646371268e-15,2.893680509458504283e-14,4.513581819056030047e-17,5.450245044067604934e-14,1.790964975399310453e-15
1.899308595073218075e-17,3.975760896174872217e-17,3.750445830866043051e-17,2.323258683562934504e-18,6.409673012418661865e-17,3.051113261172476269e-17,3.288365287182996922e-17,6.522343181402990319e-19,5.055849664910272954e-17,2.462091843607756153e-17,2.996908529222182642e-17,2.256714299417324810e-19,3.992090103211159025e-17,2.054798697898486005e-17,2.788153082109266931e-17,8.373583556473607188e-20
8.408978205164461514e-14,3.139184008171609679e-17,8.388408475577639575e-14,3.553922850799545486e-14,6.798060327820423356e-14,3.066987560230889541e-17,8.358615828240947555e-14,1.507863385797060832e-14,5.469868537267181333e-14,2.996914939871929928e-17,8.329029076250323456e-14,6.411053959202632801e-15,4.401176407578163054e-14,2.928862460004947320e-17,8.299626148359072832e-14,2.728695529303042536e-15
6.493603499000409703e-15,2.324692051373964501e-19,6.455058305167318113e-15,2.766171910412820568e-15,5.229583110271369237e-15,2.290448253223129754e-19,6.433018500233793159e-15,1.178093632217044977e-15,4.207878860592499484e-15,2.256710005947184836e-19,6.411053959363989566e-15,5.019798552644533423e-16,3.385785087041997453e-15,2.223474438620971551e-19,6.389164425828187063e-15,2.139675551412954902e-16
4.442241769732331779e-14,5.893443488758608184e-17,4.433444230439647705e-14,1.876943457001439922e-14,3.596496113041894229e-14,4.631152639112887104e-17,4.417160120132304430e-14,7.963337613760564798e-15,2.893679905947529364e-14,3.993493001530048960e-17,4.401176402284207134e-14,3.385785086344669656e-15,2.328219800365607202e-14,3.576623089560884879e-17,4.385390239899087817e-14,1.441064136536678794e-15
1.841999702438196701e-17,3.050779741949494889e-17,3.639926560095078044e-17,2.287883073589708249e-18,5.699933518002442932e-17,2.463018285893815544e-17,3.206527263381389321e-17,6.425933727774366999e-19,4.513613582791552083e-17,2.054142247364363922e-17,2.928860433412446565e-17,2.223479731080896070e-19,3.577276893117046792e-17,1.754594339523800946e-17,2.728440898922533991e-17,8.250437689369616158e-20
8.379778779296253482e-14,2.912374392932019703e-17,8.358615871585211652e-14,3.541759881961174366e-14,6.773666695951926583e-14,2.849453245276948547e-17,8.329029091470446727e-14,1.502712017542196671e-14,5.450245051843102692e-14,2.788165986126822758e-17,8.299626148607227016e-14,6.389164425862316341e-15,4.385390242215193532e-14,2.728450287422486467e-17,8.270391389346922506e-14,2.719381795692230273e-15
2.764119093668386820e-15,8.625382673905912303e-20,2.747418812439704007e-15,1.178118924178077637e-15,2.225824279899891545e-15,8.498479888965774182e-20,2.738041165224141813e-15,5.019848063023930317e-16,1.790964975520933872e-15,8.373455612375706080e-20,2.728695529230189654e-15,2.139675551533508626e-16,1.441064136434215228e-15,8.250316641237368697e-20,2.719381795516282736e-15,9.122802095281151082e-17
