9.424750694043019408e-08,1.716723752021044309e-08,7.305130817449831861e-08,4.455051039497294132e-09,7.372024824243988842e-08,1.259174030848621742e-08,6.918704048247699010e-08,1.159846392100824649e-09,5.860115125763798975e-08,1.073099481763820077e-08,6.606126038189756459e-08,3.906301064091868321e-10,4.671436591235510029e-08,9.578454847839812909e-09,6.339270744822439808e-08,1.425811465766217270e-10
1.716723752020536090e-08,1.098785771646014790e-08,6.447413218216632144e-09,4.707675021124505892e-10,1.291426029875696025e-08,6.305212209677610189e-09,5.813586038751421861e-09,1.299123720477882076e-10,9.875821217129234094e-09,4.438334389156526235e-09,5.412490310401589287e-09,4.431581411586115504e-11,7.612682135757558390e-09,3.421426830140514396e-09,5.119911650423355652e-09,1.626097641795445803e-11
7.305130817449833185e-08,6.447413218217277345e-09,6.441351003327717785e-08,3.861701460791474434e-09,5.862312416460433093e-08,6.177070625175042423e-09,6.141840411364902859e-08,9.962465805676020444e-10,4.704523809378168648e-08,5.928009714374623909e-09,5.885791359072369447e-08,3.347978548547381721e-10,3.775443988920588333e-08,5.696912826976268898e-09,5.660584140801748102e-08,1.220894613112554056e-10
4.455051039497291650e-09,4.707675021124397325e-10,3.861701460791463681e-09,2.390908915708739716e-11,3.573498391620601688e-09,4.590379019969447465e-10,3.602888437146389669e-09,2.618372752709028473e-12,2.866388603151879113e-09,4.476181567121885969e-10,3.365535450912073476e-09,8.057207666684470055e-13,2.299201914643142322e-09,4.364965744657880313e-10,3.147410610052590096e-09,2.856115212799253402e-13
7.372024824246021721e-08,1.291426029894330750e-08,5.862312416460482062e-08,3.573498391620602515e-09,5.859857734133477777e-08,9.869983358211463820e-09,5.553015926525081854e-08,9.301665263927467791e-10,4.671105414646892188e-08,8.482009347634566149e-09,5.302511456019467279e-08,3.132618674140055875e-10,3.728640651003355462e-08,7.599389533466904542e-09,5.088515621452815248e-08,1.143394874026812519e-10
1.259174030848494687e-08,6.305212209686504035e-09,6.177070625174774416e-09,4.590379019969511571e-10,9.869983358124854701e-09,4.378235883400459075e-09,5.600945305553726129e-09,1.267329981643230187e-10,7.750993161030970975e-09,3.350120595224026846e-09,5.228302873230984010e-09,4.323319284271288970e-11,6.096349348411887819e-09,2.707607649544625488e-09,4.953555773378680816e-09,1.586399145758754617e-11
6.918704048247700334e-08,5.813586038751779203e-09,6.141840411364900212e-08,3.602888437146378502e-09,5.553015926525046781e-08,5.600945305553931270e-09,5.861006935909064363e-08,9.240002067910128036e-10,4.456945144456496618e-08,5.400570816604330142e-09,5.618717267127734364e-08,3.100885293636569632e-10,3.577254301652740813e-08,5.211259137802178164e-09,5.404465949206023826e-08,1.130124874708389598e-10
1.159846392100815550e-09,1.299123720477812799e-10,9.962465805675883959e-10,2.618372752708918613e-12,9.301665263927658042e-10,1.267329981643199426e-10,9.240002067910056692e-10,1.393112744631440487e-14,7.459695777442652865e-10,1.236320153111130688e-10,8.574037700835547532e-10,1.857709522893933129e-15,5.982486193435555989e-10,1.206074750695723847e-10,7.959805401730429810e-10,6.092774118520931406e-16
5.860115125763544865e-08,9.875821217211396290e-09,4.704523809378191147e-08,2.866388603151884490e-09,4.671105414647061594e-08,7.750993161069722732e-09,4.456945144456521765e-08,7.459695777442613574e-10,3.728527687036955329e-08,6.709525464833426559e-09,4.256179202140335866e-08,2.512172512562977598e-10,2.978725120220744858e-08,6.032053721417422883e-09,4.084567315947515355e-08,9.169179085798774743e-11
1.073099481763809489e-08,4.438334389158326180e-09,5.928009714374238443e-09,4.476181567121860119e-10,8.482009347615084392e-09,3.350120595225509154e-09,5.400570816604067926e-09,1.236320153111107940e-10,6.709525464828767877e-09,2.684906614094999375e-09,5.053172954552428562e-09,4.217713342116875022e-11,5.311165679031774093e-09,2.235097715851685136e-09,4.794606175432260466e-09,1.547672779942778405e-11
6.606126038189757783e-08,5.412490310401413097e-09,5.885791359072366139e-08,3.365535450912072648e-09,5.302511456019470587e-08,5.228302873230861587e-09,5.618717267127733040e-08,8.574037700835460678e-10,4.256179202140335866e-08,5.053172954552634530e-09,5.386873987076588102e-08,2.872871869494276335e-10,3.416344762888090851e-08,4.886409898650826082e-09,5.181110351354013741e-08,1.046326140127525416e-10
3.906301064091879694e-10,4.431581411585886737e-11,3.347978548547374484e-10,8.057207666686075545e-13,3.132618674140103955e-10,4.323319284271120303e-11,3.100885293636481744e-10,1.857709522959925288e-15,2.512172512562926416e-10,4.217713342116795535e-11,2.872871869494229806e-10,9.606074597908439907e-18,2.014612352636147746e-10,4.114698127776869423e-11,2.662396936513558772e-10,1.418475562210453276e-18
4.671436591235721787e-08,7.612682135755864324e-09,3.775443988920596274e-08,2.299201914643137773e-09,3.728640651003651924e-08,6.096349348415381830e-09,3.577254301652744122e-08,5.982486193435553921e-10,2.978725120221041319e-08,5.311165679026374258e-09,3.416344762888086881e-08,2.014612352636055722e-10,2.381090099814249527e-08,4.790074621113043156e-09,3.278718356868030165e-08,7.353003040293103220e-11
