-2.	-1.	-1.4326393823325783e-15
-2.	0	-1.888941915271345e-10
-2.	1.	0.000010262947801662368
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-1417.7471065289576
-1.	-1.	-1.8280083051013017e-11
-1.	0	6.810865359285025e-6
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	2126.6206597934365
0	-1.	6.9974644102243415e-6
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	2126.6206597934365
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-4962.114872851353
2.	-1.	2126.6206597934365
