-2.	-1.	-0.00014347546209685563
-2.	0	-0.004073606748382818
-2.	1.	0.047659816835603996
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-0.3052941768629471
-1.	-1.	-0.0003942200079080146
-1.	0	-0.0036105921845154543
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	0.45794126529442064
0	-1.	0.03249532966063909
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	0.45794126529442064
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-1.0685296190203148
2.	-1.	0.45794126529442064
