-2.	-1.	-3.221056145036358e-12
-2.	0	-3.241849704156904e-8
-2.	1.	0.000134449520138881
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-108.22102254611774
-1.	-1.	-3.1372739072486167e-9
-1.	0	0.00008922559063762102
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	162.3315338191766
0	-1.	0.00009167012736741885
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	162.3315338191766
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-378.7735789114121
2.	-1.	162.3315338191766
