-2.	-1.	-7.300520260154093e-16
-2.	0	-1.2051188706497482e-10
-2.	1.	8.19743084819168e-6
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-1774.9786268065045
-1.	-1.	-1.1662440683707242e-11
-1.	0	5.440113199254479e-6
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	2662.4679402097568
0	-1.	5.589157396494328e-6
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	2662.4679402097568
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-6212.425193822766
2.	-1.	2662.4679402097568
