-2.	-1.	-1.5344592198293718e-15
-2.	0	-1.9774138908938416e-10
-2.	1.	0.000010500539393609902
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-1385.6682980608698
-1.	-1.	-1.9136263460262983e-11
-1.	0	6.968539779395662e-6
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	2078.502447091305
0	-1.	7.159458677461296e-6
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	2078.502447091305
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-4849.8390432130445
2.	-1.	2078.502447091305
