-2.	-1.	-2.1245609029546116e-14
-2.	0	-1.140180134806602e-9
-2.	1.	0.00002521445312905338
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-577.0604849446047
-1.	-1.	-1.103400130458002e-10
-1.	0	0.000016733227985644514
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	865.5907274169072
0	-1.	0.00001719167258799094
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	865.5907274169072
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-2019.7116973061168
2.	-1.	865.5907274169072
