-2.	-1.	-8.229971320946653e-6
-2.	0	-0.0006058887581492264
-2.	1.	0.01838058228771012
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-0.7916106422805413
-1.	-1.	-0.00005863439594992514
-1.	0	0.012198022790934897
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	1.1874159634208121
0	-1.	0.01253221519616599
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	1.1874159634208121
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-2.770637247981895
2.	-1.	1.1874159634208121
