-2.	-1.	-1.21051261209072e-10
-2.	0	-3.637253404644048e-7
-2.	1.	0.00045034940964307517
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-32.308834515396335
-1.	-1.	-3.5199226496555306e-8
-1.	0	0.00029886824458131347
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	48.463251773094505
0	-1.	0.00030705641566573306
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	48.463251773094505
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-113.08092080388718
2.	-1.	48.463251773094505
