-2.	-1.	-7.555497101580115e-16
-2.	0	-1.233017883340556e-10
-2.	1.	8.291774945322283e-6
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-1754.782859666606
-1.	-1.	-1.1932431129102155e-11
-1.	0	-6.281647685850213e-7
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	2632.1742894999093
0	-1.	5.653482917265192e-6
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	2632.1742894999093
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-6141.740008833122
2.	-1.	2632.1742894999093
