-2.	-1.	-3.956986182477283e-9
-2.	0	-3.718522118894969e-6
-2.	1.	0.0014399519583420623
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-10.104687497364491
-1.	-1.	-3.5985697924790023e-7
-1.	0	0.0009556044814451866
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	15.157031246046737
0	-1.	0.000981785426142315
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	15.157031246046737
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-35.366406240775724
2.	-1.	15.157031246046737
