-2.	-1.	-1.3252410306035892e-11
-2.	0	-8.323843936035645e-8
-2.	1.	0.00021543922729428197
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-67.53767516251546
-1.	-1.	-8.055332841324819e-9
-1.	0	0.0001429733053862053
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	101.30651274377318
0	-1.	0.00014689038224610136
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	101.30651274377318
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-236.3818630688041
2.	-1.	101.30651274377318
