-2.	-1.	-4.2330570537198165e-7
-2.	0	-0.00008379731331818963
-2.	1.	0.006835619272341745
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-2.1285949334740994
-1.	-1.	-8.10941741788932e-6
-1.	0	0.004536365517099522
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	3.192892400211149
0	-1.	0.004660649503869372
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	3.192892400211149
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-7.450082267159349
2.	-1.	3.192892400211149
