-2.	-1.	-0.00005533303970586019
-2.	0	-0.0021583259504508157
-2.	1.	0.03469136069590532
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-0.41942040491890953
-1.	-1.	-0.00020887025326943377
-1.	0	0.023022448461828073
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	0.6291306073783642
0	-1.	0.023653200474480898
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	0.6291306073783642
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-1.4679714172161835
2.	-1.	0.6291306073783642
