-2.	-1.	-3.720238095238098e-12
-2.	0	-3.568681890922525e-8
-2.	1.	0.00014106417613304005
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-103.14641852472839
-1.	-1.	-3.453563120247605e-9
-1.	0	0.0000936153168882902
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	154.71962778709258
0	-1.	0.00009618012009070912
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	154.71962778709258
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-361.0124648365494
2.	-1.	154.71962778709258
