-2.	-1.	-0.00004441133339711464
-2.	0	-0.0018640456976575495
-2.	1.	0.0322397077076037
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-0.45131502686771835
-1.	-1.	-0.00018039151912814996
-1.	0	-0.002442402099060886
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	0.6769725403015775
0	-1.	0.021981618891547976
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	0.6769725403015775
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-1.5796025940370142
2.	-1.	0.6769725403015775
