-2.	-1.	-5.990558138247556e-10
-2.	0	-1.0562633351285023e-6
-2.	1.	0.0007674479329088269
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-18.95928560927289
-1.	-1.	-1.0221903243179055e-7
-1.	0	-0.000058139994917335367
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	28.438928413909338
0	-1.	0.0005232599542560184
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	28.438928413909338
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-66.35749963245512
2.	-1.	28.438928413909338
