-2.	-1.	-1.7992848962395013e-11
-2.	0	-1.0206119199114436e-7
-2.	1.	0.0002385575337664293
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-60.99268516294545
-1.	-1.	-9.8768895475301e-9
-1.	0	0.00015831545422681216
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	91.48902774441817
0	-1.	0.00016265286393165633
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	91.48902774441817
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-213.4743980703091
2.	-1.	91.48902774441817
