-2.	-1.	-7.555497101580119e-8
-2.	0	-0.00002656456501298582
-2.	1.	0.003848700999703813
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-3.7805650663390855
-1.	-1.	-2.5707643560954016e-6
-1.	0	0.0025541379361670754
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	5.670847599508628
0	-1.	0.0026241143179798723
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	5.670847599508628
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-13.2319777321868
2.	-1.	5.670847599508628
