-2.	-1.	-6.329070981594462e-11
-2.	0	-2.3605905139507298e-7
-2.	1.	0.0003628049025601455
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-40.10492815171487
-1.	-1.	-2.284442432855545e-8
-1.	0	0.00024077052624446016
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	60.15739222757231
0	-1.	0.000247366979018281
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	60.15739222757231
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-140.36724853100208
2.	-1.	60.15739222757231
