-2.	-1.	-2.595013573724587e-6
-2.	0	-0.0002806857960038878
-2.	1.	0.012510453014903678
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-1.163048574894198
-1.	-1.	-0.000027163141548763332
-1.	0	0.00830239154625426
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	1.7445728623412973
0	-1.	0.008529854328343417
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	1.7445728623412973
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-4.070670012129694
2.	-1.	1.7445728623412973
