-2.	-1.	-9.019575956407479e-13
-2.	0	-1.3875588981062081e-8
-2.	1.	0.00008796067058683279
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-165.41784473892633
-1.	-1.	-1.3427989336511692e-9
-1.	0	-6.6636871656691494e-6
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	248.12676710838952
0	-1.	0.00005997318449102235
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	248.12676710838952
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-578.9624565862423
2.	-1.	248.12676710838952
