-2.	-1.	-2.5012490835190978e-15
-2.	0	-2.738831463247413e-10
-2.	1.	0.000012357922644932185
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-1177.4037569519353
-1.	-1.	-2.650482061207174e-11
-1.	0	-9.362062609797108e-7
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	1766.1056354279028
0	-1.	8.425856348817398e-6
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	1766.1056354279028
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-4120.913149331774
2.	-1.	1766.1056354279028
