-2.	-1.	-4.6723329664986135e-12
-2.	0	-4.1541598408637784e-8
-2.	1.	0.0001521964139571177
-2.	2.	-0.05952380952380952380952380952380952380952380952381
-2.	3.	-95.6018881914273
-1.	-1.	-4.0201546847068825e-9
-1.	0	0.00010100307471699627
-1.	1.	-0.051587301587301587301587301587301587301587301587302
-1.	2.	143.40283228714094
0	-1.	0.00010377028224348933
0	0	0.33730158730158730158730158730158730158730158730159
0	1.	143.40283228714094
1.	-1.	-0.22619047619047619047619047619047619047619047619048
1.	0	-334.6066086699956
2.	-1.	143.40283228714094
