-2.	-1.	-9.646368293916183e-16
-2.	0	-1.4511197045185528e-10
-2.	1.	8.995274853997558e-6
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-1617.5452986629216
-1.	-1.	-1.4043093914695673e-11
-1.	0	5.969591494016561e-6
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	2426.3179479943824
0	-1.	6.133141945907426e-6
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	2426.3179479943824
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-5661.408545320226
2.	-1.	2426.3179479943824
