-2.	-1.	-0.00003938836027474513
-2.	0	-0.0017207031262234161
-2.	1.	0.030975319316968668
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-0.4697373544844696
-1.	-1.	-0.00016651965737645962
-1.	0	0.020556348273988296
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	0.7046060317267044
0	-1.	0.02111953589793318
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	0.7046060317267044
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-1.6440807406956437
2.	-1.	0.7046060317267044
