-2.	-1.	-1.5533180567561058e-9
-2.	0	-1.9935827807426794e-6
-2.	1.	0.0010543382323315684
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-13.800376486479133
-1.	-1.	-1.9292736587832382e-7
-1.	0	-0.0000798741085099673
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	20.7005647297187
0	-1.	0.0007188669765897058
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	20.7005647297187
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-48.30131770267697
2.	-1.	20.7005647297187
