-2.	-1.	-1.398111343450435e-14
-2.	0	-8.6262462749759e-10
-2.	1.	0.00002193177312657631
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-663.4331144267103
-1.	-1.	-8.34798026610571e-11
-1.	0	0.000014554722165818822
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	995.1496716400654
0	-1.	0.000014953481677211118
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	995.1496716400654
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-2322.0159004934862
2.	-1.	995.1496716400654
