-2.	-1.	-4.889073459595673e-11
-2.	0	-1.9873684383416331e-7
-2.	1.	0.00033289096832494797
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-43.708799381007736
-1.	-1.	-1.92325977904029e-8
-1.	0	0.00022091855170655635
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	65.5631990715116
0	-1.	0.00022697111476700996
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	65.5631990715116
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-152.98079783352708
2.	-1.	65.5631990715116
