-2.	-1.	-7.601784664646373e-13
-2.	0	-1.2380486819044934e-8
-2.	1.	0.00008308673235028066
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-175.12139590377572
-1.	-1.	-1.1981116276495096e-9
-1.	0	0.000055139376923368075
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	262.6820938556636
0	-1.	0.00005665004478428227
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	262.6820938556636
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-612.9248856632152
2.	-1.	262.6820938556636
