-2.	-1.	-1.0443512663471689e-8
-2.	0	-7.101636054764151e-6
-2.	1.	0.0019899493574669774
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-7.311876805139252
-1.	-1.	-6.872551020739502e-7
-1.	0	-0.00015075373920204373
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	10.967815207708878
0	-1.	0.0013567836528183938
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	10.967815207708878
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-25.591568817987383
2.	-1.	10.967815207708878
