-2.	-1.	-1.9711000395400733e-12
-2.	0	-2.3366829576316766e-8
-2.	1.	0.00011414653002499927
-2.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	-127.47005578774835
-1.	-1.	-2.2613060880306547e-9
-1.	0	-8.647464395833277e-6
-1.	1.	-0.051587301587301587301587301587301587301587301587301587301587301587301587301587302
-1.	2.	191.2050836816225
0	-1.	0.0000778271795624995
0	0	0.33730158730158730158730158730158730158730158730158730158730158730158730158730159
0	1.	191.2050836816225
1.	-1.	-0.22619047619047619047619047619047619047619047619047619047619047619047619047619048
1.	0	-446.14519525711927
2.	-1.	191.2050836816225
