0	0	-2.	1.	-1.	0	4.1059753545546709024314536816247132801523112011210514538106508553028106689453125e-14
0	0	-1.	1.	-1.	0	-5.858506835607330823844515429489610003344068900332786142826080322265625e-12
0	0	0	1.	-1.	0	-5.043926739831214406894165092065662747700116597115993499755859375e-6
0	0	1.	1.	-1.	0	0.03067710203100910970608339312093448825180530548095703125
0	0	0	0	-2.	1.	4.46757557449618892762678045208445121172502467743470333516597747802734375e-9
0	0	-1.	0	-2.	1.	-2.3454643081410560959945017213379709188156990729012818519549909979104995727539062e-13
0	0	1.	0	-2.	1.	-6.4744868350057659740943993842421377848950214684009552001953125e-6
0	0	2.	0	-2.	1.	-0.04341951494514850740102929194108583033084869384765625
0	0	0	0	-1.	1.	0.0000764811460437692970659728786131381639279425144195556640625
0	0	-1.	0	-1.	1.	3.888344850354105816027613950515429142029688591719605028629302978515625e-10
0	0	1.	0	-1.	1.	0.282569586140251516326316050253808498382568359375
0	0	2.	0	-1.	1.	-121.41931361400338573730550706386566162109375
0	0	0	0	0	1.	0.21481099138368298095969066707766614854335784912109375
0	0	-1.	0	0	1.	0.0000232041217703205624616792646097707120134145952761173248291015625
0	0	1.	0	0	1.	3000.498142243641268578357994556427001953125
0	0	2.	0	0	1.	-149134.3477120227762497961521148681640625
0	0	0	0	1.	1.	-2953.44687423024106465163640677928924560546875
0	0	-1.	0	1.	1.	-0.189798050842341858857054148757015354931354522705078125
0	0	1.	0	1.	1.	-180134.671852290048263967037200927734375
0	0	-1.	0	2.	1.	439.239756275116860706475563347339630126953125
0	0	0	0	2.	1.	282420.147061755764298141002655029296875
0	0	-2.	1.	0	0	-1.01454817058826840657596372028727282899041028940700925886631011962890625e-10
0	0	-1.	1.	0	0	5.522196409678049278352100770472787871767650358378887176513671875e-6
0	0	0	1.	0	0	-0.042120321118095389867352906776432064361870288848876953125
0	0	1.	1.	0	0	87.082263164244494646482053212821483612060546875
0	0	2.	1.	-1.	0	-52.2215402125660403953588684089481830596923828125
0	0	3.	0	-2.	1.	-41.45553375292497122472923365421593189239501953125
0	0	3.	0	-1.	1.	575991.9596823309548199176788330078125
0	0	-2.	1.	1.	0	-8.1978034532512335970919938044065844451324664987623691558837890625e-7
0	0	-1.	1.	1.	0	0.007100194524455434585963331528546405024826526641845703125
0	0	0	1.	1.	0	-15.3738628196539224290972924791276454925537109375
0	0	4.	0	-2.	1.	-78273.94655394577421247959136962890625
-1.	0	-2.	1.	0	0	-4.3763437665146450302824254020436814903698835577117165485105942934751510620117188e-14
