0.004	0.005	0.006
0.004688409190133922	0.005860511487667402	0.007032613785200882
0.0054952951835330515	0.006869118979416314	0.008242942775299576
0.006441048110243758	0.008051310137804697	0.009661572165365636
0.0075495672885403904	0.009436959110675488	0.011324350932810584
0.008848865164281797	0.011061081455352246	0.013273297746422694
0.010371775189618671	0.012964718987023338	0.015557662784428005
0.012156781529252793	0.01519597691156599	0.018235172293879186
0.014248991561049773	0.017811239451312216	0.021373487341574657
0.016701275746241608	0.02087659468280201	0.025051913619362414
0.01957560367390998	0.024469504592387472	0.029363405510864964
0.022944610041794725	0.028680762552243402	0.03441691506269208
0.026893430145997363	0.0336167876824967	0.04034014521899604
0.031521851262679666	0.03940231407834958	0.04728277689401949
0.036946834287495456	0.04618354285936932	0.055420251431243184
0.0433054693549622	0.054131836693702744	0.06495820403244329
0.05075844012671691	0.06344805015839614	0.07613766019007535
0.059494084291740496	0.07436760536467561	0.08924112643761073
0.06973315288799957	0.08716644110999947	0.10459972933199936
0.08173438871427773	0.10216798589284715	0.12260158307141657
0.09580106479949947	0.11975133099937434	0.1437015971992492
0.11228864815764716	0.14036081019705896	0.16843297223647075
0.13161378249250677	0.16451722811563346	0.19742067373876016
0.15426481684653895	0.19283102105817368	0.2313972252698084
0.18081414625440986	0.22601768281801232	0.27122121938161475
0.21193267625134854	0.26491584531418566	0.3178990143770228
0.24840677675662484	0.31050847094578105	0.3726101651349372
0.29115815375932635	0.36394769219915796	0.43673723063898956
0.34126714096691246	0.42658392620864055	0.5119007114503686
0.4000000000000002	0.5000000000000002	0.6000000000000002
