0.02868,0.02868,0.02868
0.02868,0.02868,0.053270000000000005
0.02868,0.053270000000000005,0.053270000000000005
0.02868,0.053270000000000005,0.07786000000000001
0.02868,0.07786000000000001,0.07786000000000001
0.02868,0.07786000000000001,0.10244
0.02868,0.10244,0.10244
0.02868,0.10244,0.12703
0.02868,0.12703,0.12703
0.02868,0.12703,0.15162
0.02868,0.15162,0.15162
0.02868,0.15162,0.17620000000000002
0.02868,0.17620000000000002,0.17620000000000002
0.053270000000000005,0.053270000000000005,0.053270000000000005
0.053270000000000005,0.053270000000000005,0.07786000000000001
0.053270000000000005,0.053270000000000005,0.10244
0.053270000000000005,0.07786000000000001,0.07786000000000001
0.053270000000000005,0.07786000000000001,0.10244
0.053270000000000005,0.07786000000000001,0.12703
0.053270000000000005,0.10244,0.10244
0.053270000000000005,0.10244,0.12703
0.053270000000000005,0.10244,0.15162
0.053270000000000005,0.12703,0.12703
0.053270000000000005,0.12703,0.15162
0.053270000000000005,0.12703,0.17620000000000002
0.053270000000000005,0.15162,0.15162
0.053270000000000005,0.15162,0.17620000000000002
0.053270000000000005,0.17620000000000002,0.17620000000000002
0.07786000000000001,0.07786000000000001,0.07786000000000001
0.07786000000000001,0.07786000000000001,0.10244
0.07786000000000001,0.07786000000000001,0.12703
0.07786000000000001,0.07786000000000001,0.15162
0.07786000000000001,0.10244,0.10244
0.07786000000000001,0.10244,0.12703
0.07786000000000001,0.10244,0.15162
0.07786000000000001,0.10244,0.17620000000000002
0.07786000000000001,0.12703,0.12703
0.07786000000000001,0.12703,0.15162
0.07786000000000001,0.12703,0.17620000000000002
0.07786000000000001,0.15162,0.15162
0.07786000000000001,0.15162,0.17620000000000002
0.07786000000000001,0.17620000000000002,0.17620000000000002
0.10244,0.10244,0.10244
0.10244,0.10244,0.12703
0.10244,0.10244,0.15162
0.10244,0.10244,0.17620000000000002
0.10244,0.12703,0.12703
0.10244,0.12703,0.15162
0.10244,0.12703,0.17620000000000002
0.10244,0.15162,0.15162
0.10244,0.15162,0.17620000000000002
0.10244,0.17620000000000002,0.17620000000000002
0.12703,0.12703,0.12703
0.12703,0.12703,0.15162
0.12703,0.12703,0.17620000000000002
0.12703,0.15162,0.15162
0.12703,0.15162,0.17620000000000002
0.12703,0.17620000000000002,0.17620000000000002
0.15162,0.15162,0.15162
0.15162,0.15162,0.17620000000000002
0.15162,0.17620000000000002,0.17620000000000002
0.17620000000000002,0.17620000000000002,0.17620000000000002
