-2.	-2.	-2.	3.7712373205486265e-15
-2.	-2.	-1.	1.083865652760508e-12
-2.	-2.	0	-9.518252666455593e-11
-2.	-2.	1.	-2.4868874740285076e-8
-2.	-2.	2.	1.9853872337372353e-6
-2.	-1.	-2.	1.083865652760508e-12
-2.	-1.	-1.	4.06688977566739e-10
-2.	-1.	0	-1.2434437370142536e-9
-2.	-1.	1.	-7.544471488201493e-6
-2.	-1.	2.	0.0002853033165470394
-2.	0	-2.	-9.518252666455593e-11
-2.	0	-1.	-1.2434437370142553e-9
-2.	0	0	5.956161701211706e-6
-2.	0	1.	0.
-2.	0	2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
-2.	1.	-2.	-2.4868874740285076e-8
-2.	1.	-1.	-7.544471488201493e-6
-2.	1.	0	0.
-2.	1.	1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-2.	2.	-2.	1.9853872337372353e-6
-2.	2.	-1.	0.0002853033165470394
-2.	2.	0	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
-1.	-2.	-2.	1.083865652760508e-12
-1.	-2.	-1.	4.06688977566739e-10
-1.	-2.	0	-1.2434437370142536e-9
-1.	-2.	1.	-7.544471488201493e-6
-1.	-2.	2.	0.0002853033165470394
-1.	-1.	-2.	4.06688977566739e-10
-1.	-1.	-1.	1.7159523570796703e-7
-1.	-1.	0	7.147394041454046e-6
-1.	-1.	1.	-0.002282426532376315
-1.	-1.	2.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-1.	0	-2.	-1.2434437370142536e-9
-1.	0	-1.	7.147394041454046e-6
-1.	0	0	0.0017118198992822364
-1.	0	1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-1.	1.	-2.	-7.544471488201493e-6
-1.	1.	-1.	-0.002282426532376315
-1.	1.	0	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-1.	2.	-2.	0.0002853033165470394
-1.	2.	-1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
0	-2.	-2.	-9.518252666455593e-11
0	-2.	-1.	-1.2434437370142536e-9
0	-2.	0	5.956161701211706e-6
0	-2.	1.	0.
0	-2.	2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
0	-1.	-2.	-1.2434437370142536e-9
0	-1.	-1.	7.1473940414540455e-6
0	-1.	0	0.0017118198992822364
0	-1.	1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
0	0	-2.	5.956161701211706e-6
0	0	-1.	0.0017118198992822364
0	0	0	0.27332361516034985422740524781341107871720116618075801749271137026239067055393586
0	1.	-2.	0.
0	1.	-1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
0	2.	-2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
1.	-2.	-2.	-2.4868874740285076e-8
1.	-2.	-1.	-7.544471488201494e-6
1.	-2.	0	0.
1.	-2.	1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
1.	-1.	-2.	-7.544471488201494e-6
1.	-1.	-1.	-0.002282426532376315
1.	-1.	0	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
1.	0	-2.	0.
1.	0	-1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
1.	1.	-2.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
2.	-2.	-2.	1.9853872337372353e-6
2.	-2.	-1.	0.0002853033165470394
2.	-2.	0	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
2.	-1.	-2.	0.0002853033165470394
2.	-1.	-1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
2.	0	-2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
