-2.	-2.	-2.	5.609157775821952e-16
-2.	-2.	-1.	2.2147274144195466e-13
-2.	-2.	0	-2.6719793118480507e-11
-2.	-2.	1.	-9.590981017474e-9
-2.	-2.	2.	1.051921074602985e-6
-2.	-1.	-2.	2.2147274144195466e-13
-2.	-1.	-1.	1.1416638877896217e-10
-2.	-1.	0	-4.795490508736981e-10
-2.	-1.	1.	-3.997300083491343e-6
-2.	-1.	2.	0.0002076709672681215
-2.	0	-2.	-2.6719793118480507e-11
-2.	0	-1.	-4.795490508736989e-10
-2.	0	0	3.155763223808955e-6
-2.	0	1.	0.
-2.	0	2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
-2.	1.	-2.	-9.590981017473999e-9
-2.	1.	-1.	-3.997300083491343e-6
-2.	1.	0	0.
-2.	1.	1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-2.	2.	-2.	1.051921074602985e-6
-2.	2.	-1.	0.0002076709672681215
-2.	2.	0	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
-1.	-2.	-2.	2.2147274144195466e-13
-1.	-2.	-1.	1.1416638877896217e-10
-1.	-2.	0	-4.795490508736973e-10
-1.	-2.	1.	-3.997300083491343e-6
-1.	-2.	2.	0.0002076709672681215
-1.	-1.	-2.	1.1416638877896217e-10
-1.	-1.	-1.	6.61777690205706e-8
-1.	-1.	0	3.7869158685707453e-6
-1.	-1.	1.	-0.001661367738144972
-1.	-1.	2.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-1.	0	-2.	-4.795490508736973e-10
-1.	0	-1.	3.7869158685707453e-6
-1.	0	0	0.001246025803608729
-1.	0	1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-1.	1.	-2.	-3.997300083491343e-6
-1.	1.	-1.	-0.001661367738144972
-1.	1.	0	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-1.	2.	-2.	0.0002076709672681215
-1.	2.	-1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
0	-2.	-2.	-2.6719793118480507e-11
0	-2.	-1.	-4.795490508737006e-10
0	-2.	0	3.155763223808955e-6
0	-2.	1.	0.
0	-2.	2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
0	-1.	-2.	-4.795490508737006e-10
0	-1.	-1.	3.7869158685707457e-6
0	-1.	0	0.001246025803608729
0	-1.	1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
0	0	-2.	3.155763223808955e-6
0	0	-1.	0.001246025803608729
0	0	0	0.27332361516034985422740524781341107871720116618075801749271137026239067055393586
0	1.	-2.	0.
0	1.	-1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
0	2.	-2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
1.	-2.	-2.	-9.590981017473999e-9
1.	-2.	-1.	-3.997300083491343e-6
1.	-2.	0	0.
1.	-2.	1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
1.	-1.	-2.	-3.997300083491343e-6
1.	-1.	-1.	-0.001661367738144972
1.	-1.	0	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
1.	0	-2.	0.
1.	0	-1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
1.	1.	-2.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
2.	-2.	-2.	1.051921074602985e-6
2.	-2.	-1.	0.0002076709672681215
2.	-2.	0	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
2.	-1.	-2.	0.0002076709672681215
2.	-1.	-1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
2.	0	-2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
