-2.	-2.	-2.	1.7047326410944242e-13
-2.	-2.	-1.	2.5958870908515344e-11
-2.	-2.	0	-1.2078291452031262e-9
-2.	-2.	1.	-1.672023364093539e-7
-2.	-2.	2.	7.07244148473446e-6
-2.	-1.	-2.	2.5958870908515344e-11
-2.	-1.	-1.	5.160724529504267e-9
-2.	-1.	0	-8.360116820467679e-9
-2.	-1.	1.	-0.000026875277641990947
-2.	-1.	2.	0.0005384791464789034
-2.	0	-2.	-1.2078291452031262e-9
-2.	0	-1.	-8.360116820467665e-9
-2.	0	0	0.00002121732445420338
-2.	0	1.	0.
-2.	0	2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
-2.	1.	-2.	-1.672023364093539e-7
-2.	1.	-1.	-0.000026875277641990947
-2.	1.	0	0.
-2.	1.	1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-2.	2.	-2.	7.07244148473446e-6
-2.	2.	-1.	0.0005384791464789034
-2.	2.	0	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
-1.	-2.	-2.	2.5958870908515344e-11
-1.	-2.	-1.	5.160724529504267e-9
-1.	-2.	0	-8.360116820467679e-9
-1.	-2.	1.	-0.000026875277641990947
-1.	-2.	2.	0.0005384791464789034
-1.	-1.	-2.	5.160724529504267e-9
-1.	-1.	-1.	1.153696121224542e-6
-1.	-1.	0	0.00002546078934504405
-1.	-1.	1.	-0.004307833171831227
-1.	-1.	2.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-1.	0	-2.	-8.360116820467679e-9
-1.	0	-1.	0.00002546078934504405
-1.	0	0	0.00323087487887342
-1.	0	1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-1.	1.	-2.	-0.000026875277641990947
-1.	1.	-1.	-0.004307833171831227
-1.	1.	0	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
-1.	2.	-2.	0.0005384791464789034
-1.	2.	-1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
0	-2.	-2.	-1.2078291452031262e-9
0	-2.	-1.	-8.360116820467679e-9
0	-2.	0	0.000021217324454203383
0	-2.	1.	0.
0	-2.	2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
0	-1.	-2.	-8.360116820467679e-9
0	-1.	-1.	0.00002546078934504405
0	-1.	0	0.00323087487887342
0	-1.	1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
0	0	-2.	0.000021217324454203383
0	0	-1.	0.00323087487887342
0	0	0	0.27332361516034985422740524781341107871720116618075801749271137026239067055393586
0	1.	-2.	0.
0	1.	-1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
0	2.	-2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
1.	-2.	-2.	-1.672023364093539e-7
1.	-2.	-1.	-0.000026875277641990947
1.	-2.	0	0.
1.	-2.	1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
1.	-1.	-2.	-0.000026875277641990947
1.	-1.	-1.	-0.004307833171831227
1.	-1.	0	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
1.	0	-2.	0.
1.	0	-1.	-0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
1.	1.	-2.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
2.	-2.	-2.	7.07244148473446e-6
2.	-2.	-1.	0.0005384791464789034
2.	-2.	0	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
2.	-1.	-2.	0.0005384791464789034
2.	-1.	-1.	0.091107871720116618075801749271137026239067055393586005830903790087463556851311953
2.	0	-2.	-0.045553935860058309037900874635568513119533527696793002915451895043731778425655977
