-8.845605607838647977e-08
-1.317847011495231228e-06
-1.469731218261381441e-07
-1.157141529607295331e-08
-8.952184562052711847e-07
-2.859638352849551077e-07
-1.307411450847531265e-07
-3.263096483742416623e-09
-4.888873858426359686e-07
-1.637063129989328915e-07
-1.210396134573292907e-07
-1.119252748780885791e-09
-3.232425065025535012e-07
-1.145175413789586456e-07
-1.141932877128259942e-07
-4.116689854617689894e-10
