0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
8.878024680407739e-09,1.358129099757619e-06,-1.8646710650511326e-09,-2.510185760369906e-10,6.281438119529006e-07,5.709984953228304e-07,-2.48978753484785e-09,-7.095082560820678e-11,4.726911405152076e-07,2.07802911054882e-07,-2.5163553888223067e-09,-2.432090106999333e-11,3.521187604314598e-07,7.586950593871023e-08,-2.4704060874546946e-09,-8.952058666701206e-12
1.267657501803518e-07,7.742101729854305e-06,1.8336825125420384e-07,-3.0311666857210174e-09,4.610723651036092e-06,3.7410136999787805e-06,9.992033636707164e-08,-1.0043923847667473e-09,3.325208584134312e-06,2.1272722849764297e-06,6.464987662668946e-08,-3.5758515726163156e-10,2.451653664385306e-06,1.3564832691882444e-06,4.522630966078358e-08,-1.3516652553152123e-10
1.981553686706082e-08,2.6629107052717436e-06,4.479911865664755e-10,-1.0820217115521444e-11,1.2244673644908311e-06,1.1204094612831017e-06,-1.7004670104124527e-10,-4.08545537175508e-12,9.231378055016034e-07,4.0111862273645694e-07,-1.779825191762074e-10,-1.395917294459966e-12,6.882001702532275e-07,1.386491418411991e-07,-1.706351929715014e-10,-5.126936688491997e-13
1.0438604624593702e-09,1.4737793741417489e-07,2.1713117665673816e-11,1.029007308943904e-13,6.661802683414219e-08,5.9397327557339256e-08,-7.853924706219689e-13,-2.46794183185289e-14,5.026933034323885e-08,1.9295315548895484e-08,-1.0071040740643371e-12,-8.4420156863016e-15,3.747416931640951e-08,5.694853534919953e-09,-9.680590606009756e-13,-3.1026616910696444e-15
1.7870781987485646e-07,7.667358786354223e-06,2.578595187315489e-07,9.16525168477881e-09,4.311773945176745e-06,3.5941171046150232e-06,1.9570753709062682e-07,2.4496700331403157e-09,3.1574211514818463e-06,1.8182637293373843e-06,1.6618734471949015e-07,8.296458279797062e-10,2.3484859713114808e-06,1.0402367114991223e-06,1.4792177815153664e-07,3.0266760987754837e-10
-1.3022528850922973e-07,4.5262518024674e-06,-3.132429507258153e-07,-2.661443468963849e-08,2.1676550997104644e-06,2.189444399018842e-06,-3.103097793640025e-07,-7.414596049228848e-09,1.5839962534534407e-06,1.1477971241497813e-06,-2.976073497285184e-07,-2.537109593044417e-09,1.1566575682839795e-06,6.601998646719366e-07,-2.850336495209297e-07,-9.326044893059117e-10
1.670244527507591e-08,2.275799287495187e-06,4.477769194574297e-10,3.0239376979693698e-12,1.0404751824986894e-06,9.458031628720935e-07,4.874537971670038e-12,-5.198820864666418e-14,7.846001776176018e-07,3.2888732432157956e-07,-2.2507493910604628e-12,-1.7745682129683288e-14,5.848810326872278e-07,1.081287099041092e-07,-2.324012722433161e-12,-6.514355188758808e-15
2.8646110734595626e-10,4.050103796566643e-08,6.164639662869185e-12,5.242823860090599e-14,1.829819747390308e-08,1.629184959416745e-08,6.912857261334606e-14,2.5001016925117567e-20,1.3807288921353395e-08,5.271949023724391e-09,7.171034288040602e-16,-1.702342198701602e-20,1.0292391892715859e-08,1.546178049087691e-09,5.066981888685447e-18,-6.25377223952385e-21
8.404361607671767e-08,5.825672014894938e-06,9.194102597248612e-08,6.733242144992945e-10,3.1558621386905e-06,2.6965392830146247e-06,5.7571174415722846e-08,1.284342935229879e-10,2.3123745771180096e-06,1.3295204124144791e-06,4.322462824254518e-08,3.895664153964778e-11,1.7108167617515786e-06,7.379351093314033e-07,3.5127553837504874e-08,1.2968863892745563e-11
-4.688231447794801e-08,3.2339456854317734e-06,-1.4470318898560731e-07,-1.1783475332265531e-08,1.5766948926883025e-06,1.5905164133571682e-06,-1.439996226503624e-07,-3.2734504517854274e-09,1.1705290222345098e-06,8.194864601089647e-07,-1.3746808151849375e-07,-1.1191839975067625e-09,8.645144254823249e-07,4.5969723110910757e-07,-1.310869023444068e-07,-4.1117557107756956e-10
1.491104161062734e-08,2.0481594566155126e-06,3.7854234045765566e-10,2.832561928326457e-12,9.339865074351365e-07,8.459521431690531e-07,5.343155179988099e-12,-5.729441094447613e-16,7.043822296323074e-07,2.900177426363209e-07,5.702697541895747e-14,-1.9684727805161585e-16,5.250719096700147e-07,9.311548655870361e-08,-2.638374273884518e-14,-7.221803547606393e-17
9.780400831557112e-11,1.3832720097882433e-08,2.10185335296639e-12,1.7892939551750927e-14,6.249696348994639e-09,5.561702088042278e-09,2.3537942493429973e-14,2.5503023686530896e-20,4.71552363182986e-09,1.7987154030434425e-09,2.4445770759518164e-16,-4.9632490840674286e-24,3.5149004954311296e-09,5.271341977659094e-10,2.4253586089251535e-18,-2.6818711131254543e-24
3.338626425343449e-08,4.432593775878888e-06,8.334227000743433e-09,-3.2254343338486825e-09,2.317970909362789e-06,2.0431122681307306e-06,-1.0258563114787644e-08,-9.3191188244707e-10,1.7050835534131517e-06,9.867344633220042e-07,-1.639905562932772e-08,-3.2174178434807017e-10,1.2597523386993755e-06,5.332997595613606e-07,-1.913902876870026e-08,-1.190497724984634e-10
-1.3971685997549097e-09,2.487130474042199e-06,-4.7399321591013175e-08,-3.9506671011740256e-09,1.2481718318640394e-06,1.2266361888993692e-06,-4.974797672881311e-08,-1.095524304370853e-09,9.338422858641276e-07,6.218977713647502e-07,-4.774126500154532e-08,-3.7432051409375325e-10,6.943890013214218e-07,3.420923478245337e-07,-4.549151891365065e-08,-1.3747634953356143e-10
1.3702155505025738e-08,1.8908435882178597e-06,3.3762249509557257e-10,2.5882922952765666e-12,8.609634061528815e-07,7.780280057147556e-07,4.538087064409907e-12,-1.853763303924336e-18,6.493618311145112e-07,2.6445683679601047e-07,6.294897962976438e-14,-2.0332424799398228e-18,4.840557729969222e-07,8.372882104716709e-08,7.006156525637718e-16,-7.453066658041156e-19
3.591396190720953e-11,5.080522825057947e-09,7.712726502277442e-13,6.568768614115627e-15,2.295554301878757e-09,2.0420253885323547e-09,8.632255342225354e-15,9.356863752520917e-21,1.7319206018274938e-09,6.60224981318991e-10,8.958657557807485e-17,-4.171606388231131e-24,1.2908802734316505e-09,1.9342189687835616e-10,8.880754082185893e-19,-2.2169507748337428e-24
