0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
8.992056687281233e-09,9.38642783644812e-07,-5.085402469338611e-10,-2.462191268890441e-10,4.6480409304949865e-07,5.683306555780274e-07,-1.8955976225593825e-09,-7.01681877910431e-11,3.572672699792338e-07,2.9330824383072164e-07,-2.1043046677035334e-09,-2.4042899625389283e-11,2.731720938611283e-07,1.4431582801400055e-07,-2.1478935325198824e-09,-8.841851584163693e-12
2.1730959354736707e-07,4.202459729855463e-06,4.113344588204709e-07,1.3571255220313886e-08,2.990002535369765e-06,2.3677988377599752e-06,3.1419020010464787e-07,3.6134293743197033e-09,2.1784431244645666e-06,1.530299699080471e-06,2.654957131551318e-07,1.2263378146104505e-09,1.6379409651365242e-06,1.0644897621687811e-06,2.3503898324304756e-07,4.4867833082714334e-10
2.0201858599856487e-08,1.8645573612841037e-06,1.495423517967475e-09,-3.0613998042753146e-11,9.228879413260903e-07,1.1380932592732433e-06,-2.936531641595953e-10,-1.0084098174432338e-11,7.108717881662321e-07,5.918985468383221e-07,-3.897800108553634e-10,-3.4455706010670054e-12,5.441206761368801e-07,2.9277933936543393e-07,-3.912495880579105e-10,-1.265338634005579e-12
1.0412351960084874e-09,1.035691872302702e-07,5.562208114447113e-11,1.417515973485198e-13,4.9509648989457e-08,6.206644611755128e-08,-2.297001636810037e-14,-3.360787647536213e-14,3.818131621268476e-08,3.0297380860361645e-08,-1.22157498601856e-12,-1.1496237641648168e-14,2.924055595466407e-08,1.3471635985092797e-08,-1.2225383139591607e-12,-4.224013630329433e-15
1.5945817512436595e-07,4.604488090855465e-06,2.530902605610547e-07,8.981122513606222e-09,2.860931191540302e-06,2.7394541157276e-06,1.9181768134748646e-07,2.4097752177397295e-09,2.1227563112695604e-06,1.6443263972117494e-06,1.6280632548365954e-07,8.192516067946168e-10,1.6116041155434662e-06,1.0285672284601785e-06,1.448753400387365e-07,3.000223889157036e-10
-9.439461702314661e-08,2.5949572833644184e-06,-1.976993714063905e-07,-2.181295605406308e-08,1.3696534530299733e-06,1.5108630895649388e-06,-2.1417221980206748e-07,-6.117337776644012e-09,1.0146188155196445e-06,9.298221069613355e-07,-2.1356418714002996e-07,-2.0945741940336056e-09,7.553258202826768e-07,6.062281869618595e-07,-2.0921047168554868e-07,-7.699622175304958e-10
1.7026077046633542e-08,1.5985469387426004e-06,1.2546266335164218e-09,3.731451325459822e-12,7.829513319607593e-07,9.714143261472196e-07,3.7349676457498726e-11,-2.37237546866356e-13,6.032678274394498e-07,4.970138832298072e-07,-6.76402682302557e-12,-8.095595870198425e-14,4.618079443801085e-07,2.390338509024743e-07,-9.412367237797164e-12,-2.971312149849647e-14
2.853754971144282e-10,2.84496961707776e-08,1.5296008437723705e-11,7.156848165399185e-14,1.358304005909762e-08,1.7034878741220838e-08,3.1685888808546797e-13,6.397681439267343e-20,1.0475548506036492e-08,8.293305047622311e-09,6.089115880899812e-15,-4.326784790058611e-20,8.022688385629542e-09,3.6709729417480734e-09,1.0715128716966068e-16,-1.588789939398005e-20
9.312998842922796e-08,3.578722545922872e-06,1.3476290206850492e-07,3.201351102417036e-09,2.1594551893899166e-06,2.1107588715101203e-06,9.464953418057326e-08,8.311930126894283e-10,1.6049105615659291e-06,1.2521428751359344e-06,7.687216568720057e-08,2.8103310208265215e-10,1.2121936691874444e-06,7.728124140321809e-07,6.636191656433044e-08,1.0261124090893135e-10
-7.665077702536112e-08,1.9122436056286892e-06,-1.694861872030264e-07,-1.6367836619820772e-08,9.68496619055761e-07,1.1574328778553286e-06,-1.764443701128495e-07,-4.570183844919887e-09,7.281766281028783e-07,7.103833986558521e-07,-1.7271034695007122e-07,-1.5635090130599698e-09,5.466157028320055e-07,4.5643647239200107e-07,-1.6728932042852612e-07,-5.744881919913854e-10
1.5140696388074605e-08,1.4399548465456022e-06,1.026526271866485e-09,3.992385233240195e-12,7.016001842204839e-07,8.728047658269604e-07,3.046604464702189e-11,-4.859473250185486e-15,5.406658534620922e-07,4.426229593637713e-07,1.012823195833643e-12,-1.6595345689778914e-15,4.139066496729218e-07,2.0968695525911303e-07,-1.2231417938828334e-13,-6.086358640085615e-16
9.738775327672403e-11,9.712834636789577e-09,5.211688361883931e-12,2.4413585374518958e-14,4.636601997180449e-09,5.81465336900247e-09,1.077675195043562e-13,6.494371461196271e-20,3.575818931451951e-09,2.829716762499005e-09,2.0675409120138786e-15,3.354546210681071e-25,2.7385099635359834e-09,1.2518018265685207e-09,3.7903532910768374e-17,7.860823325946768e-25
5.244309456114616e-08,2.7579360163502952e-06,6.477197147061878e-08,4.0500663828991405e-11,1.6147739351351045e-06,1.6314160256736124e-06,3.839186903001691e-08,-2.8789729009211435e-11,1.2071012839463045e-06,9.594587163463296e-07,2.7639568378773145e-08,-1.1992581334684035e-11,9.115153855889133e-07,5.853285354056093e-07,2.16761029824757e-08,-4.828869241876979e-12
