0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6.953707671859913e-10,1.342823051985278e-10,8.370125500280308e-10,1.283266339506732e-10,7.848023080131417e-10,8.605613199656826e-11,8.185616083779349e-10,2.453829782649206e-11,6.245669986628641e-10,6.777348467965878e-11,8.050079764983219e-10,5.888497282439195e-12,4.98543913878822e-10,5.708294906565409e-11,7.941038120649855e-10,1.6980415456883695e-12
-1.1734834683123786e-10,1.841773695360205e-11,-2.9250728581453887e-10,1.795273892861223e-12,-3.022816701808706e-10,-1.902312513567782e-09,-1.8249128279220872e-10,7.273150577760595e-13,-8.767814282766018e-10,-1.5119887581814973e-09,-1.3155317868161072e-10,2.586986707736904e-13,-9.186384585966809e-10,-1.1507670267170173e-09,-1.0215851463913386e-10,9.634738696549115e-14
7.98483353919009e-10,3.1802365057331064e-10,9.697966509604265e-10,1.6190630479083709e-10,1.1269566388083003e-09,2.779459247829054e-10,9.06005177759843e-10,3.556123842697553e-11,9.000119613346453e-10,2.460510722335808e-10,8.687931566690631e-10,9.767210924298416e-12,7.188739501681129e-10,2.197392093755505e-10,8.449528824350498e-10,3.136037594403343e-12
1.717837955165967e-10,1.5270576065535464e-12,1.9743761761570122e-10,2.732792187789086e-11,1.6080016208798977e-10,1.4719151668207675e-12,1.9634292639999294e-10,3.2887681718627476e-12,1.2935477142084382e-10,1.4285044277301617e-12,1.952863261921726e-10,2.8807737951210123e-13,1.0405896754879048e-10,1.3906385773394467e-12,1.9425754847053778e-10,-3.6331115283770474e-14
5.495765372260796e-10,3.487421202513774e-10,4.619119384820546e-10,1.3174219421796852e-10,6.608131784824334e-10,-4.727505710576223e-10,5.039847956259194e-10,2.915413620563773e-11,1.509910397667208e-10,-3.507279081621669e-10,5.281703235041944e-10,8.036333424779625e-12,2.7671414855670595e-11,-2.673005277915115e-10,5.442123181905037e-10,2.5867187068160847e-12
-6.960924022530462e-11,1.923552035210975e-09,-2.53097601401734e-10,1.7979404909765256e-12,5.094088873869394e-10,7.458285914861348e-12,-1.6639171469583346e-10,7.154517102242702e-13,2.0081033293454717e-10,-3.785652512088922e-10,-1.2235914277462752e-10,2.5446461749747907e-13,3.723618398484511e-11,-4.424768154025709e-10,-9.598714958552763e-11,9.476953371776822e-14
8.061839770644586e-10,2.0595069837858488e-10,1.0180567261122253e-09,1.6086234850580527e-10,1.0699953294354165e-09,1.8932634937595166e-10,9.546427425440839e-10,3.5219780619077336e-11,8.56819278907036e-10,1.745963068366563e-10,9.136058743184136e-10,9.65503868546235e-12,6.861525941723498e-10,1.6144004181323076e-10,8.851823140094034e-10,3.0959168169151934e-12
5.3892577082664245e-11,2.7190453980987796e-13,6.094526086366535e-11,8.533584764209137e-12,4.9449625368566896e-11,2.681478264805641e-13,6.068687971942554e-11,9.916372227343495e-13,3.9783558124266396e-11,2.6444249443259395e-13,6.042921267265701e-11,9.009241224212902e-14,3.2006944303430865e-11,2.607878072525721e-13,6.017225189418949e-11,-4.387918530632327e-15
4.4878749569477274e-10,9.124586544239505e-10,3.7795392322429545e-10,1.0597102468308468e-10,9.109186031343308e-10,-1.7194199784396815e-10,4.092078053147982e-10,2.3444566905470008e-11,4.267031156581294e-10,-1.9276933513868674e-10,4.2758794715725066e-10,6.4613909680928435e-12,2.2755515231994393e-10,-1.6458481958047863e-10,4.3989485442653433e-10,2.0795322142946784e-12
-5.173223896423363e-11,1.5269302507369678e-09,-2.218365091547613e-10,1.7897298343180371e-12,3.829527032330328e-10,3.900231471846234e-10,-1.5216922854340358e-10,7.037814003644509e-13,2.183203567033404e-10,4.6266311958751685e-12,-1.1393198348478492e-10,2.5029980142679527e-13,1.1485610294743659e-10,-1.3797750661910795e-10,-9.023545161455987e-11,9.321749182512898e-14
