0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.9996743624591757e-09,3.5964665576398503e-10,2.8116609284776068e-09,1.6331300466940318e-10,2.5467345599293207e-09,2.3415591422979853e-10,2.7649834422640026e-09,1.581855025454054e-11,2.0310289087888976e-09,1.8655139202059847e-10,2.7299584515434457e-09,2.553386023329062e-12,1.623665220758694e-09,1.5872483009369088e-10,2.7008802694603383e-09,5.220007552607799e-13
-2.2088285798313234e-10,1.2444672310880922e-10,-6.199105668214841e-10,1.662534904962442e-11,-5.941929882152808e-10,-4.843147671074839e-09,-3.4608150344423425e-10,5.161857572345935e-12,-2.1200724418211914e-09,-3.841925460141551e-09,-2.2098322384711453e-10,1.7857208984838291e-12,-2.2583154024114274e-09,-2.917796412353613e-09,-1.4980832544439142e-10,6.588146511511591e-13
2.8073600239061936e-09,8.324674153162852e-10,3.8927244080991755e-09,3.2021598467070204e-10,3.999523485491545e-09,7.252053266231083e-10,3.7384966687309065e-09,5.984249037289002e-11,3.2003437455012543e-09,6.404772408437147e-10,3.646604318026705e-09,1.745582487673114e-11,2.5611651010376454e-09,5.710731771342289e-10,3.5847169400874152e-09,5.964036990758243e-12
3.9920081913078017e-10,7.307670789244466e-12,5.582460651480194e-10,2.24112047274106e-11,4.5437087619246184e-10,7.131280708571153e-12,5.551656712481093e-10,-8.747944560361303e-14,3.6546002447655484e-10,6.9861021966274024e-12,5.521187747134344e-10,-4.4593001452197183e-13,2.939477217130353e-10,6.855820381644145e-12,5.490789295769838e-10,-2.0666652391153611e-13
2.0927892176691965e-09,9.408036441907464e-10,2.4619964639162638e-09,2.702925594433707e-10,2.7478972361438814e-09,-1.1910226787426688e-09,2.5623189491123905e-09,5.200974853244028e-11,1.2237979344102354e-09,-8.771120623393463e-10,2.6158040340015755e-09,1.5366547675356857e-11,7.410862150184806e-10,-6.624810574521346e-10,2.6476714961355887e-09,5.284155645438622e-12
-9.93328880134796e-11,4.987199629668832e-09,-5.183369268820612e-10,1.638599993783319e-11,1.470523548050451e-09,5.067959484892997e-11,-3.05352863487199e-10,5.062298339658763e-12,6.415515218477865e-10,-9.386247441537998e-10,-1.98479316275495e-10,1.751242516632604e-12,1.9430946536161267e-10,-1.1025427431307901e-09,-1.3532175826606223e-10,6.460914290391816e-13
2.786406833737984e-09,5.439463888810623e-10,3.941089053847136e-09,3.121684560760465e-10,3.797482110887709e-09,4.985847955148183e-10,3.789452645217031e-09,5.747199635403149e-11,3.044622552423285e-09,4.5873087060459797e-10,3.6904994815996658e-09,1.66439731396104e-11,2.441134197322795e-09,4.234132278155223e-10,3.6198443929594708e-09,5.665709570374497e-12
1.1390236927367647e-10,1.6420243948894542e-12,1.584582677802011e-10,6.399084353878548e-12,1.285224734587426e-10,1.6241669952579824e-12,1.5777042991493356e-10,1.7947095887936267e-13,1.0338222241000939e-10,1.6064342010298038e-12,1.5706439128235392e-10,-1.101820151732991e-14,8.315960880642789e-11,1.5888269628700301e-12,1.5634093134776064e-10,-7.970517276619066e-15
1.6993958586935711e-09,2.3874564880404722e-09,1.9947384974821317e-09,2.171737169461686e-10,3.1874570461352947e-09,-4.209192833081669e-10,2.068906506710177e-09,4.175085978254248e-11,1.77095477890102e-09,-4.755797814157055e-10,2.109259752653958e-09,1.2330568737699641e-11,1.1248066081521492e-09,-4.033228203776778e-10,2.133431543200659e-09,4.239313756482895e-12
-5.5090802273124076e-11,3.943714016999998e-09,-4.390040565318618e-10,1.6122884922315148e-11,1.1257924418626178e-09,1.0167332416730047e-09,-2.6997167182483306e-10,4.964646151095795e-12,6.730951946356471e-10,3.1610188160002774e-11,-1.7820238482928092e-10,1.7174245659668666e-12,3.841502453112502e-10,-3.3125890863502073e-10,-1.2205520504222543e-10,6.336117990234563e-13
