0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
9.137164298367088e-09,7.716867148825902e-08,2.01214556700683e-08,-2.0541108229745928e-10,1.295735088982158e-07,8.290539720659051e-08,7.370200771211321e-09,-6.43090449269144e-11,1.0277683228111051e-07,8.457246074936467e-08,3.1991464387403254e-09,-2.219116619215547e-11,8.160027338465505e-08,8.276769475774263e-08,1.559980740457082e-09,-8.176984529237014e-12
1.1320086280045099e-07,2.2636397947884123e-07,2.2618220724584675e-07,1.3872958785523467e-08,4.07468429953746e-07,8.168201181534424e-08,1.9917672543465876e-07,3.827473657592434e-09,2.7539129229081194e-07,8.431834561016202e-08,1.818010298593705e-07,1.307727796838797e-09,2.0337021933528878e-07,8.360992627050859e-08,1.6929396882117366e-07,4.803274391430503e-10
1.7882508832702858e-08,1.601755029945557e-07,4.750828019809582e-08,-8.527251610612597e-10,2.7076688128356095e-07,1.7290863170772106e-07,1.7779936385162746e-08,-2.520367381719282e-10,2.153776658680603e-07,1.745197920290137e-07,6.64639547104682e-09,-8.644670278393594e-11,1.7124460339259804e-07,1.6926713608045137e-07,1.7424482696578775e-09,-3.1787923791190214e-11
1.0178925415113854e-09,8.161709751922755e-09,1.5744368676850895e-09,5.426284451545464e-13,1.4357612479565154e-08,9.433059443947945e-09,3.535832659436367e-10,-1.168542757355537e-13,1.143950412624883e-08,9.939645269561071e-09,7.692115463576348e-11,-4.01466140956985e-14,9.109114836212707e-09,9.92559031990364e-09,1.687646209347267e-11,-1.4769970561212248e-14
6.80220941758753e-08,2.764563487696271e-07,1.6318355970888815e-07,3.981853069344905e-09,4.824096136487178e-07,2.2618807681402407e-07,1.1667569827289219e-07,1.043457771844223e-09,3.5418638861961656e-07,2.2873841275752785e-07,9.424280560740279e-08,3.542243293393235e-10,2.7482558488828255e-07,2.2012719051912338e-07,8.118229338099994e-08,1.298290259260939e-10
7.372216014245067e-08,2.25218000109114e-07,1.4892177829098348e-07,8.525147669846634e-09,3.0362721651848325e-07,1.1533712301706186e-07,1.2893578796456883e-07,2.3455176213596613e-09,2.2741417208861774e-07,9.075648101031225e-08,1.1658503853457889e-07,8.011584307956886e-10,1.730945983274716e-07,7.869940070410517e-08,1.0790824315993435e-07,2.9425303081392747e-10
1.794234169165062e-08,1.3775639624992108e-07,4.161642419760021e-08,-1.979821954826414e-10,2.385574024904476e-07,1.5118663260699607e-07,1.6182151904820702e-08,-6.27927057359305e-11,1.8987971367299295e-07,1.540205353040302e-07,7.175268081441623e-09,-2.1479011638341784e-11,1.5106203261237808e-07,1.5027405271988217e-07,3.457357668098237e-09,-7.889184022418771e-12
2.766525718404799e-10,2.2212545532591637e-09,4.1721033779829203e-10,2.538197232758709e-13,3.915443701704999e-09,2.5764609447844367e-09,8.9813934699517e-11,2.9887299157573538e-18,3.1199073949276448e-09,2.7210133035273328e-09,1.8092611277804422e-11,-1.9123907545263054e-18,2.484521636730447e-09,2.7214481185316124e-09,3.5045744965263775e-12,-7.0269766772245245e-19
5.1942337744220546e-08,2.574575607571135e-07,1.2525284093378889e-07,2.826827997830657e-09,4.0238121349015095e-07,1.901581978084783e-07,8.851365976127232e-08,7.355268108232038e-10,2.971297562261536e-07,1.8520246505051227e-07,7.091816874372833e-08,2.4946361687040814e-10,2.281254738615248e-07,1.7646707126994655e-07,6.074064479907236e-08,9.140548798818525e-11
4.572213475397121e-08,1.5719394448530647e-07,9.686298681710735e-08,4.710959083694457e-09,2.1048052138707383e-07,9.79562004080002e-08,8.127275250631559e-08,1.2852463707746373e-09,1.6194156430705811e-07,7.856888485344083e-08,7.20588990403566e-08,4.385304890255093e-10,1.2535744283832946e-07,6.762296472622993e-08,6.580060981711795e-08,1.6101950636681763e-10
1.6635960852686288e-08,1.2368050861456046e-07,3.610505995871673e-08,-2.854573830089959e-11,2.156906534279048e-07,1.3691233395676508e-07,1.3614222240834947e-08,-1.3615809709136877e-11,1.717192542948028e-07,1.402184928680222e-07,6.022391456001875e-09,-4.639889154049132e-12,1.3664368667800224e-07,1.3728779072631774e-07,3.0724691648674585e-09,-1.7014371657957396e-12
9.423928285468319e-11,7.565340923188025e-10,1.4169522159123772e-10,8.635079240766481e-14,1.3344193112309968e-09,8.781216248294714e-10,3.0369835982594456e-11,2.9040137452469774e-18,1.0633123907585203e-09,9.277948338882725e-10,6.079515943378515e-12,2.1647849311606817e-23,8.467773779255389e-10,9.282245604312724e-10,1.1674979054547584e-12,-2.315933502915267e-23
3.957794888339444e-08,2.1366121132012527e-07,9.61878199521321e-08,1.9889192976264958e-09,3.197776635327878e-07,1.5643642307622448e-07,6.714927594991282e-08,5.130054924074542e-10,2.393743753677242e-07,1.4922848237405596e-07,5.3337782735873175e-08,1.7379644767378703e-10,1.8400643833598675e-07,1.4123454140633564e-07,4.5400637451958004e-08,6.365699796287877e-11
2.6489022041779338e-08,1.1781057880618372e-07,6.184938140687926e-08,2.0382602679284044e-09,1.5418306175234267e-07,8.202234665646454e-08,4.908334693206483e-08,5.403841495664244e-10,1.1971760925226925e-07,6.759534562333689e-08,4.1872674570542364e-08,1.8365455450208443e-10,9.327180277378414e-08,5.8541752132327136e-08,3.716568186861398e-08,6.735501236958001e-11
1.5266072660812045e-08,1.1368442640821052e-07,3.1759096144765035e-08,7.583577063672284e-12,1.9861734139421515e-07,1.2654992143064683e-07,1.1409804197996163e-08,-2.7509334316912468e-12,1.5814476488556496e-07,1.3006472173700621e-07,4.8105814548614155e-09,-9.328913937694806e-13,1.2585485913594058e-07,1.2764888195830528e-07,2.3806566665977906e-09,-3.413360495326005e-13
3.456019909796513e-11,2.773408957363058e-10,5.19055602190627e-11,3.1651616725052315e-14,4.894264486384495e-10,3.220432465000502e-10,1.110651268829966e-11,1.0626925466335857e-18,3.899969018744004e-10,3.4034288025492253e-10,2.218180791466151e-12,3.094614613042547e-23,3.105806407517883e-10,3.405562155894814e-10,4.246944354705254e-13,-5.887326083397059e-26
